sample_name	genus	clade	alignment_length	genome_equivalents	depth	Filter size (um)	cell_state	binned_depth	Efficiency	Absolute Genome Equivalent
KJ_32	Synechococcus	Synechococcus subsubclade 5.1B-I	152	0.0004229216416922	75.0	0.2	Free-living	75	4.73696666688334e-06	89.28110992397143
KJ_32	Synechococcus	Synechococcus subsubclade 5.1B-IX	88	0.000244849371506	75.0	0.2	Free-living	75	4.73696666688334e-06	51.68906364019176
KJ_32	Synechococcus	Synechococcus subsubclade 5.1B-V	125	0.0003477974027074	75.0	0.2	Free-living	75	4.73696666688334e-06	73.42196539800254
KJ_32	Synechococcus	Synechococcus subsubclade 5.1B-VI	48	0.0001335542026396	75.0	0.2	Free-living	75	4.73696666688334e-06	28.194034712824195
KJ_32	Synechococcus	Synechococcus subsubclade 5.1B-VII	125	0.0003477974027074	75.0	0.2	Free-living	75	4.73696666688334e-06	73.42196539800254
KJ_32	Synechococcus	Synechococcus subsubclade 5.1B-VIII	370	0.0010294803120141	75.0	0.2	Free-living	75	4.73696666688334e-06	217.3290175781289
KJ_32	Synechococcus	Synechococcus subsubclade 5.1B-XVI	183	0.0005091753975637	75.0	0.2	Free-living	75	4.73696666688334e-06	107.48975734268974
KJ_32	Synechococcus	Synechococcus subsubclade 5.2A	95	0.0002643260260576	75.0	0.2	Free-living	75	4.73696666688334e-06	55.800693702476856
KJ_32	Synechococcus	Synechococcus subsubclade 5.2B	225	0.0006260353248734	75.0	0.2	Free-living	75	4.73696666688334e-06	132.15953771642145
KJ_32	Synechococcus	Synechococcus subsubclade 5.2C	164	0.0004563101923522	75.0	0.2	Free-living	75	4.73696666688334e-06	96.32961860219858
KJ_32	Synechococcus	Synechococcus subsubclade 5.3	5516	0.0153476037866757	75.0	0.2	Free-living	75	4.73696666688334e-06	3239.9644890838063
KJ_32	Synechococcus	Synechococcus subsubclade RSCCF101	239	0.0006649886339767	75.0	0.2	Free-living	75	4.73696666688334e-06	140.38279784101277
KJ_32	Synechococcus	unclassified	8726	0.0242790410882039	75.0	0.2	Free-living	75	4.73696666688334e-06	5125.440560504969
KJ_105	Prochlorococcus	Prochlorococcus subclade AMZ-III	37	0.0001029480312014	300.0	20.0	Particle-bound	300	3.57403729504552e-05	2.8804408768792333
KJ_105	Prochlorococcus	Prochlorococcus subclade HLI	168	0.0004674397092388	300.0	20.0	Particle-bound	300	3.57403729504552e-05	13.078758576100604
KJ_105	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	613	0.0017055984628774	300.0	20.0	Particle-bound	300	3.57403729504552e-05	47.7218988520845
KJ_105	Prochlorococcus	Prochlorococcus subclade LLI	207	0.0005759524988835	300.0	20.0	Particle-bound	300	3.57403729504552e-05	16.114898959837642
KJ_105	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	81	0.0002253727169544	300.0	20.0	Particle-bound	300	3.57403729504552e-05	6.305830027762192
KJ_105	Prochlorococcus	Prochlorococcus subclade LLIV	216	0.0006009939118785	300.0	20.0	Particle-bound	300	3.57403729504552e-05	16.815546740701976
KJ_105	Prochlorococcus	Prochlorococcus subclade LLVII	239	0.0006649886339767	300.0	20.0	Particle-bound	300	3.57403729504552e-05	18.606091069573758
KJ_105	Prochlorococcus	Prochlorococcus subclade LLVIII	110	0.0003060617143825	300.0	20.0	Particle-bound	300	3.57403729504552e-05	8.563472877207396
KJ_105	Prochlorococcus	unclassified	141	0.000392315470254	300.0	20.0	Particle-bound	300	3.57403729504552e-05	10.976815233513205
KJ_105	Synechococcus	Synechococcus subsubclade 5.3	919	0.0025570065047054	300.0	20.0	Particle-bound	300	3.57403729504552e-05	71.5439234014158
KJ_108	Prochlorococcus	Prochlorococcus subclade HLI	45	0.0001252070649746	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	11.183852224743926
KJ_108	Prochlorococcus	Prochlorococcus subclade LLI	265	0.0007373304937398	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	65.86046310131346
KJ_108	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	398	0.0011073869302206	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	98.9149596766959
KJ_108	Prochlorococcus	Prochlorococcus subclade LLIV	99	0.0002754555429443	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	24.604474894452714
KJ_108	Prochlorococcus	Prochlorococcus subclade LLVII	462	0.0012854592004068	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	114.82088284078529
KJ_108	Prochlorococcus	Prochlorococcus subclade LLVIII	47	0.000130771823418	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	11.680912323628977
KJ_108	Prochlorococcus	unclassified	101	0.0002810203013876	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	25.10153499332883
KJ_108	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	46	0.0001279894441963	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	11.432382274186452
KJ_108	Synechococcus	Synechococcus subsubclade 5.1A-III	96	0.0002671084052793	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	23.85888474613407
KJ_108	Synechococcus	Synechococcus subsubclade 5.1A-IV	97	0.000269890784501	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	24.107414795576595
KJ_108	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	50	0.0001391189610829	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	12.426502471938688
KJ_108	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	46	0.0001279894441963	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	11.432382274186452
KJ_108	Synechococcus	Synechococcus subsubclade 5.1B-I	36	0.0001001656519797	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	8.947081779796928
KJ_108	Synechococcus	Synechococcus subsubclade 5.1B-VI	31	8.625375587145558e-05	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	7.7044315326071295
KJ_108	Synechococcus	Synechococcus subsubclade 5.1B-VII	91	0.000253196509171	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	22.616234498939306
KJ_108	Synechococcus	Synechococcus subsubclade 5.2B	188	0.000523087293672	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	46.72364929451591
KJ_108	Synechococcus	Synechococcus subsubclade 5.3	329	0.000915402763926	300.0	5.0	Particle-bound	300	1.1195343291248364e-05	81.76638626540283
KJ_111	Prochlorococcus	Prochlorococcus subclade AMZ-I	45	0.0001252070649746	300.0	1.2	Free-living	300	6.227376559529008e-06	20.10590876875924
KJ_111	Prochlorococcus	Prochlorococcus subclade AMZ-II	49	0.0001363365818613	300.0	1.2	Free-living	300	6.227376559529008e-06	21.893100659326677
KJ_111	Prochlorococcus	Prochlorococcus subclade AMZ-III	21	5.842996365485701e-05	300.0	1.2	Free-living	300	6.227376559529008e-06	9.38275742542799
KJ_111	Prochlorococcus	Prochlorococcus subclade HLI	250	0.0006955948054149	300.0	1.2	Free-living	300	6.227376559529008e-06	111.6994931598467
KJ_111	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	475	0.0013216301302884	300.0	1.2	Free-living	300	6.227376559529008e-06	212.22903700372314
KJ_111	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	70	0.0001947665455161	300.0	1.2	Free-living	300	6.227376559529008e-06	31.27585808474551
KJ_111	Prochlorococcus	Prochlorococcus subclade LLI	417	0.0011602521354321	300.0	1.2	Free-living	300	6.227376559529008e-06	186.3147545906318
KJ_111	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	562	0.0015636971225728	300.0	1.2	Free-living	300	6.227376559529008e-06	251.10046062335218
KJ_111	Prochlorococcus	Prochlorococcus subclade LLIV	50	0.0001391189610829	300.0	1.2	Free-living	300	6.227376559529008e-06	22.339898631956494
KJ_111	Prochlorococcus	Prochlorococcus subclade LLVII	846	0.0023538928215242	300.0	1.2	Free-living	300	6.227376559529008e-06	377.9910848529498
KJ_111	Prochlorococcus	Prochlorococcus subclade LLVIII	148	0.0004117921248056	300.0	1.2	Free-living	300	6.227376559529008e-06	66.1260999506259
KJ_111	Prochlorococcus	unclassified	254	0.0007067243223016	300.0	1.2	Free-living	300	6.227376559529008e-06	113.48668505041412
KJ_111	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	49	0.0001363365818613	300.0	1.2	Free-living	300	6.227376559529008e-06	21.893100659326677
KJ_111	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	73	0.0002031136831811	300.0	1.2	Free-living	300	6.227376559529008e-06	32.616252002667075
KJ_111	Synechococcus	Synechococcus subsubclade 5.1A-IV	61	0.0001697251325212	300.0	1.2	Free-living	300	6.227376559529008e-06	27.254676330996876
KJ_111	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	21	5.842996365485701e-05	300.0	1.2	Free-living	300	6.227376559529008e-06	9.38275742542799
KJ_111	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	50	0.0001391189610829	300.0	1.2	Free-living	300	6.227376559529008e-06	22.339898631956494
KJ_111	Synechococcus	Synechococcus subsubclade 5.1B-HK1	27	7.512423898481616e-05	300.0	1.2	Free-living	300	6.227376559529008e-06	12.06354526126456
KJ_111	Synechococcus	Synechococcus subsubclade 5.2A	48	0.0001335542026396	300.0	1.2	Free-living	300	6.227376559529008e-06	21.446302686680802
KJ_111	Synechococcus	Synechococcus subsubclade 5.2B	106	0.0002949321974959	300.0	1.2	Free-living	300	6.227376559529008e-06	47.360585099772166
KJ_111	Synechococcus	Synechococcus subsubclade 5.2C	140	0.0003895330910323	300.0	1.2	Free-living	300	6.227376559529008e-06	62.551716169507074
KJ_111	Synechococcus	Synechococcus subsubclade 5.3	921	0.0025625712631487	300.0	1.2	Free-living	300	6.227376559529008e-06	411.50093280090863
KJ_111	Synechococcus	Synechococcus subsubclade RSCCF101	31	8.625375587145558e-05	300.0	1.2	Free-living	300	6.227376559529008e-06	13.85073715182227
KJ_111	Synechococcus	unclassified	213	0.0005926467742135	300.0	1.2	Free-living	300	6.227376559529008e-06	95.16796817219021
KJ_117	Prochlorococcus	Prochlorococcus subclade HLI	60	0.0001669427532995	1000.0	20.0	Particle-bound	1000	3.57403729504552e-05	4.6709852057482175
KJ_117	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	3566	0.009921964304439	1000.0	20.0	Particle-bound	1000	3.57403729504552e-05	277.612220728453
KJ_117	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	96	0.0002671084052793	1000.0	20.0	Particle-bound	1000	3.57403729504552e-05	7.473576329199945
KJ_117	Prochlorococcus	Prochlorococcus subclade LLI	31	8.625375587145558e-05	1000.0	20.0	Particle-bound	1000	3.57403729504552e-05	2.4133423563045677
KJ_117	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	49	0.0001363365818613	1000.0	20.0	Particle-bound	1000	3.57403729504552e-05	3.8146379180288768
KJ_117	Prochlorococcus	unclassified	577	0.0016054328108977	1000.0	20.0	Particle-bound	1000	3.57403729504552e-05	44.91930772863557
KJ_117	Synechococcus	Synechococcus subsubclade 5.1A-II	243	0.0006761181508633	1000.0	20.0	Particle-bound	1000	3.57403729504552e-05	18.917490083289373
KJ_117	Synechococcus	Synechococcus subsubclade 5.3	49	0.0001363365818613	1000.0	20.0	Particle-bound	1000	3.57403729504552e-05	3.8146379180288768
KJ_117	Synechococcus	unclassified	79	0.0002198079585111	1000.0	20.0	Particle-bound	1000	3.57403729504552e-05	6.150130520904384
KJ_120	Prochlorococcus	Prochlorococcus subclade AMZ-III	49	0.0001363365818613	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	12.177972422505094
KJ_120	Prochlorococcus	Prochlorococcus subclade HLI	77	0.0002142432000678	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	19.136813806797548
KJ_120	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	2405	0.0066916220280919	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	597.7147689006448
KJ_120	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	68	0.0001892017870728	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	16.900043361841618
KJ_120	Prochlorococcus	Prochlorococcus subclade LLI	100	0.0002782379221659	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	24.853004943886305
KJ_120	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	84	0.0002337198546194	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	20.876524152868427
KJ_120	Prochlorococcus	Prochlorococcus subclade LLVII	106	0.0002949321974959	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	26.344185240523593
KJ_120	Prochlorococcus	Prochlorococcus subclade LLVIII	45	0.0001252070649746	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	11.183852224743926
KJ_120	Prochlorococcus	unclassified	574	0.0015970856732327	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	142.65624837794618
KJ_120	Synechococcus	Synechococcus subsubclade 5.1A-II	49	0.0001363365818613	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	12.177972422505094
KJ_120	Synechococcus	Synechococcus subsubclade 5.1A-III	100	0.0002782379221659	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	24.853004943886305
KJ_120	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	41	0.000114077548088	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	10.18973202699169
KJ_120	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	115	0.0003199736104908	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	28.58095568547059
KJ_120	Synechococcus	Synechococcus subsubclade 5.2B	49	0.0001363365818613	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	12.177972422505094
KJ_120	Synechococcus	Synechococcus subsubclade 5.3	248	0.0006900300469716	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	61.63545226085305
KJ_120	Synechococcus	unclassified	70	0.0001947665455161	1000.0	5.0	Particle-bound	1000	1.1195343291248364e-05	17.397103460717737
KJ_123	Prochlorococcus	Prochlorococcus subclade AMZ-I	49	0.0001363365818613	1000.0	1.2	Free-living	1000	6.227376559529008e-06	21.893100659326677
KJ_123	Prochlorococcus	Prochlorococcus subclade HLI	185	0.000514740156007	1000.0	1.2	Free-living	1000	6.227376559529008e-06	82.65762493828238
KJ_123	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	1585	0.0044100710663308	1000.0	1.2	Free-living	1000	6.227376559529008e-06	708.1747866334816
KJ_123	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	146	0.0004062273663623	1000.0	1.2	Free-living	1000	6.227376559529008e-06	65.23250400535021
KJ_123	Prochlorococcus	Prochlorococcus subclade LLI	620	0.0017250751174291	1000.0	1.2	Free-living	1000	6.227376559529008e-06	277.0147430364436
KJ_123	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	534	0.0014857905043663	1000.0	1.2	Free-living	1000	6.227376559529008e-06	238.59011738944437
KJ_123	Prochlorococcus	Prochlorococcus subclade LLIV	86	0.0002392846130627	1000.0	1.2	Free-living	1000	6.227376559529008e-06	38.42462564698315
KJ_123	Prochlorococcus	Prochlorococcus subclade LLVII	1682	0.0046799618508318	1000.0	1.2	Free-living	1000	6.227376559529008e-06	751.5141899795051
KJ_123	Prochlorococcus	Prochlorococcus subclade LLVIII	45	0.0001252070649746	1000.0	1.2	Free-living	1000	6.227376559529008e-06	20.10590876875924
KJ_123	Prochlorococcus	unclassified	305	0.0008486256626062	1000.0	1.2	Free-living	1000	6.227376559529008e-06	136.2733816550165
KJ_123	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	47	0.000130771823418	1000.0	1.2	Free-living	1000	6.227376559529008e-06	20.999504714050985
KJ_123	Synechococcus	Synechococcus subsubclade 5.1A-II	230	0.0006399472209817	1000.0	1.2	Free-living	1000	6.227376559529008e-06	102.76353370705768
KJ_123	Synechococcus	Synechococcus subsubclade 5.1A-III	32	8.903613509311545e-05	1000.0	1.2	Free-living	1000	6.227376559529008e-06	14.297535124461701
KJ_123	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	48	0.0001335542026396	1000.0	1.2	Free-living	1000	6.227376559529008e-06	21.446302686680802
KJ_123	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	250	0.0006955948054149	1000.0	1.2	Free-living	1000	6.227376559529008e-06	111.6994931598467
KJ_123	Synechococcus	Synechococcus subsubclade 5.1B-HK1	47	0.000130771823418	1000.0	1.2	Free-living	1000	6.227376559529008e-06	20.999504714050985
KJ_123	Synechococcus	Synechococcus subsubclade 5.1B-I	122	0.0003394502650425	1000.0	1.2	Free-living	1000	6.227376559529008e-06	54.5093526620098
KJ_123	Synechococcus	Synechococcus subsubclade 5.1B-IX	49	0.0001363365818613	1000.0	1.2	Free-living	1000	6.227376559529008e-06	21.893100659326677
KJ_123	Synechococcus	Synechococcus subsubclade 5.2B	345	0.0009599208314726	1000.0	1.2	Free-living	1000	6.227376559529008e-06	154.14530056059453
KJ_123	Synechococcus	Synechococcus subsubclade 5.2C	142	0.0003950978494756	1000.0	1.2	Free-living	1000	6.227376559529008e-06	63.44531211478277
KJ_123	Synechococcus	Synechococcus subsubclade 5.3	1004	0.0027935087385464	1000.0	1.2	Free-living	1000	6.227376559529008e-06	448.58516452997026
KJ_123	Synechococcus	Synechococcus subsubclade RSCCF101	115	0.0003199736104908	1000.0	1.2	Free-living	1000	6.227376559529008e-06	51.3817668535208
KJ_123	Synechococcus	unclassified	120	0.0003338855065991	1000.0	1.2	Free-living	1000	6.227376559529008e-06	53.61575671671806
KJ_34_35	Prochlorococcus	Prochlorococcus subclade AMZ-I	703	0.0019560125928268	150.0	20.0	Particle-bound	150	3.57403729504552e-05	54.72837666071102
KJ_34_35	Prochlorococcus	Prochlorococcus subclade AMZ-II	299	0.0008319313872762	150.0	20.0	Particle-bound	150	3.57403729504552e-05	23.277076275321974
KJ_34_35	Prochlorococcus	Prochlorococcus subclade AMZ-III	255	0.0007095067015232	150.0	20.0	Particle-bound	150	3.57403729504552e-05	19.851687124439017
KJ_34_35	Prochlorococcus	Prochlorococcus subclade HLI	1899	0.005283738141932	150.0	20.0	Particle-bound	150	3.57403729504552e-05	147.8366817620101
KJ_34_35	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	8387	0.0233358145320612	150.0	20.0	Particle-bound	150	3.57403729504552e-05	652.9258820105287
KJ_34_35	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	603	0.0016777746706608	150.0	20.0	Particle-bound	150	3.57403729504552e-05	46.94340131779267
KJ_34_35	Prochlorococcus	Prochlorococcus subclade LLI	132308	0.3681310300593725	150.0	20.0	Particle-bound	150	3.57403729504552e-05	10300.145176707896
KJ_34_35	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	11322	0.0315020975476329	150.0	20.0	Particle-bound	150	3.57403729504552e-05	881.4149083251712
KJ_34_35	Prochlorococcus	Prochlorococcus subclade LLIV	8992	0.0250191539611654	150.0	20.0	Particle-bound	150	3.57403729504552e-05	700.0249828351818
KJ_34_35	Prochlorococcus	Prochlorococcus subclade LLVII	19750	0.0549519896277821	150.0	20.0	Particle-bound	150	3.57403729504552e-05	1537.5326302262945
KJ_34_35	Prochlorococcus	Prochlorococcus subclade LLVIII	2105	0.005856908261594	150.0	20.0	Particle-bound	150	3.57403729504552e-05	163.87373096842305
KJ_34_35	Prochlorococcus	unclassified	13126	0.0365215096635072	150.0	20.0	Particle-bound	150	3.57403729504552e-05	1021.855863511409
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	30	8.347137664979573e-05	150.0	20.0	Particle-bound	150	3.57403729504552e-05	2.335492602875388
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	94	0.000261543646836	150.0	20.0	Particle-bound	150	3.57403729504552e-05	7.317876822342138
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	273	0.0007595895275131	150.0	20.0	Particle-bound	150	3.57403729504552e-05	21.25298268616488
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-II	394	0.0010962574133339	150.0	20.0	Particle-bound	150	3.57403729504552e-05	30.672802851094417
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-III	148	0.0004117921248056	150.0	20.0	Particle-bound	150	3.57403729504552e-05	11.521763507516933
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-IV	139	0.0003867507118107	150.0	20.0	Particle-bound	150	3.57403729504552e-05	10.8211157266554
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	94	0.000261543646836	150.0	20.0	Particle-bound	150	3.57403729504552e-05	7.317876822342138
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	464	0.0012910239588501	150.0	20.0	Particle-bound	150	3.57403729504552e-05	36.12228559113727
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-HK1	100	0.0002782379221659	150.0	20.0	Particle-bound	150	3.57403729504552e-05	7.78497534291556
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-I	1660	0.0046187495079553	150.0	20.0	Particle-bound	150	3.57403729504552e-05	129.23059069243638
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-IX	144	0.000400662607919	150.0	20.0	Particle-bound	150	3.57403729504552e-05	11.210364493801316
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-V	44	0.000122424685753	150.0	20.0	Particle-bound	150	3.57403729504552e-05	3.4253891508829586
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-VI	44	0.000122424685753	150.0	20.0	Particle-bound	150	3.57403729504552e-05	3.4253891508829586
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-VII	148	0.0004117921248056	150.0	20.0	Particle-bound	150	3.57403729504552e-05	11.521763507516933
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-VIII	98	0.0002726731637226	150.0	20.0	Particle-bound	150	3.57403729504552e-05	7.6292758360577535
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-XVI	84	0.0002337198546194	150.0	20.0	Particle-bound	150	3.57403729504552e-05	6.539379288050302
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.2A	61	0.0001697251325212	150.0	20.0	Particle-bound	150	3.57403729504552e-05	4.74883495917852
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.2B	245	0.0006816829093066	150.0	20.0	Particle-bound	150	3.57403729504552e-05	19.07318959014718
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.2C	319	0.0008875789717094	150.0	20.0	Particle-bound	150	3.57403729504552e-05	24.834071343905645
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.3	1981	0.0055118932381081	150.0	20.0	Particle-bound	150	3.57403729504552e-05	154.2203615432026
KJ_34_35	Synechococcus	Synechococcus subsubclade RSCCF101	49	0.0001363365818613	150.0	20.0	Particle-bound	150	3.57403729504552e-05	3.8146379180288768
KJ_34_35	Synechococcus	unclassified	690	0.0019198416629453	150.0	20.0	Particle-bound	150	3.57403729504552e-05	53.716329866133876
KJ_37_38	Prochlorococcus	Prochlorococcus subclade AMZ-I	169	0.0004702220884605	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	42.00157835517938
KJ_37_38	Prochlorococcus	Prochlorococcus subclade AMZ-II	97	0.000269890784501	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	24.107414795576595
KJ_37_38	Prochlorococcus	Prochlorococcus subclade AMZ-III	128	0.0003561445403724	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	31.811846328178763
KJ_37_38	Prochlorococcus	Prochlorococcus subclade HLI	1442	0.0040121908376335	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	358.38033129094964
KJ_37_38	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	4451	0.012384369915608	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	1106.207250052718
KJ_37_38	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	392	0.0010906926548906	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	97.42377938005862
KJ_37_38	Prochlorococcus	Prochlorococcus subclade LLI	54429	0.1514421186557244	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	13527.242060912049
KJ_37_38	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	4499	0.0125179241182477	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	1118.1366924257895
KJ_37_38	Prochlorococcus	Prochlorococcus subclade LLIV	2087	0.0058068254356041	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	518.6822131790651
KJ_37_38	Prochlorococcus	Prochlorococcus subclade LLVII	7605	0.0211599939807232	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	1890.0710259831346
KJ_37_38	Prochlorococcus	Prochlorococcus subclade LLVIII	829	0.002306592374756	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	206.03141098487905
KJ_37_38	Prochlorococcus	unclassified	5054	0.0140621445862689	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	1256.0708698643994
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	49	0.0001363365818613	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	12.177972422505094
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	147	0.0004090097455839	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	36.533917267515285
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1A-II	302	0.0008402785249412	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	75.0560749305529
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1A-III	95	0.0002643260260576	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	23.610354696691545
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1A-IV	83	0.0002309374753977	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	20.627994103425905
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	61	0.0001697251325212	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	15.160333015770737
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	145	0.0004034449871406	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	36.036857168639166
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1B-HK1	88	0.000244849371506	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	21.870644350620665
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1B-I	607	0.0016889041875475	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	150.8577400094334
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1B-VII	63	0.0001752898909645	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	15.657393114646856
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1B-VIII	49	0.0001363365818613	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	12.177972422505094
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1B-XVI	50	0.0001391189610829	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	12.426502471938688
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.2A	320	0.0008903613509311	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	79.52961582045583
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.2C	87	0.0002420669922844	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	21.62211430118707
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.3	650	0.0018085464940789	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	161.54453213531013
KJ_37_38	Synechococcus	unclassified	147	0.0004090097455839	150.0	5.0	Particle-bound	150	1.1195343291248364e-05	36.533917267515285
KJ_40_41	Prochlorococcus	Prochlorococcus subclade AMZ-I	572	0.0015915209147894	150.0	1.2	Free-living	150	6.227376559529008e-06	255.56844034974668
