taxon_name	reads	percent	sample_name
Prochlorococcus	3116696	6.079770190751157	SRR23969197
Synechococcus	53693	0.1047394743831294	SRR23969197
unclassified	45071400	87.92123266928238	SRR23969197
other_genus	3021596	5.89425766558334	SRR23969197
Prochlorococcus	3178284	14.290194425946337	SRR23969216
Synechococcus	23221	0.10440621567012259	SRR23969216
unclassified	17883938	80.40972774036867	SRR23969216
other_genus	1155570	5.195671618014881	SRR23969216
Prochlorococcus	6367216	13.91163512034937	SRR23969221
Synechococcus	48796	0.10661365145026772	SRR23969221
unclassified	36802982	80.41028558239357	SRR23969221
other_genus	2550004	5.571465645806796	SRR23969221
Prochlorococcus	6002017	18.47587684363841	SRR23969220
Synechococcus	30891	0.09509108547623808	SRR23969220
unclassified	24302661	74.8103465232928	SRR23969220
other_genus	2150126	6.6186855475925634	SRR23969220
Prochlorococcus	1429303	7.866470940019564	SRR23969172
Synechococcus	15393	0.08471862661711418	SRR23969172
unclassified	15211742	83.72103493106437	SRR23969172
other_genus	1513120	8.327775502298955	SRR23969172
Prochlorococcus	4077856	16.371126223110437	SRR23969173
Synechococcus	37895	0.15213480520763117	SRR23969173
unclassified	19257175	77.31063642892902	SRR23969173
other_genus	1535904	6.1661025427529115	SRR23969173
Prochlorococcus	2891427	14.392632976054514	SRR23969192
Synechococcus	20553	0.10230650317536927	SRR23969192
unclassified	15799446	78.64477557378851	SRR23969192
other_genus	1378206	6.860284946981607	SRR23969192
Prochlorococcus	2637803	13.348837967213859	SRR23969184
Synechococcus	72896	0.36889672672979046	SRR23969184
unclassified	15918221	80.55558085850268	SRR23969184
other_genus	1131624	5.72668444755367	SRR23969184
Prochlorococcus	3194651	7.407938597410634	SRR23969177
Synechococcus	42507	0.09856765135225533	SRR23969177
unclassified	37519595	87.00257272538222	SRR23969177
other_genus	2367943	5.490921025854884	SRR23969177
Prochlorococcus	7351369	19.5075802556259	SRR9178082
Synechococcus	37250	0.09884653654605895	SRR9178082
unclassified	28203255	74.84010942484079	SRR9178082
other_genus	2092805	5.5534637829872455	SRR9178082
Prochlorococcus	6388851	19.23409834486257	SRR9178152
Synechococcus	64930	0.19547646447411696	SRR9178152
unclassified	25342458	76.29530403394119	SRR9178152
other_genus	1420036	4.275121156722119	SRR9178152
Prochlorococcus	4458708	15.662885372524094	SRR9178273
Synechococcus	33754	0.11857359415870658	SRR9178273
unclassified	22314709	78.38879092065051	SRR9178273
other_genus	1659538	5.829750112666694	SRR9178273
Prochlorococcus	5163551	19.49924058128197	SRR9178149
Synechococcus	23607	0.08914767616361753	SRR9178149
unclassified	20022703	75.61221006329873	SRR9178149
other_genus	1270919	4.799401679255672	SRR9178149
Prochlorococcus	5492213	14.249956968978383	SRR9178275
Synechococcus	56051	0.1454285072462061	SRR9178275
unclassified	31450715	81.60122984917064	SRR9178275
other_genus	1542983	4.003384674604785	SRR9178275
Prochlorococcus	1905745	8.469870116317631	SRR9178147
Synechococcus	11564	0.05139490226924227	SRR9178147
unclassified	19192526	85.2990313100909	SRR9178147
other_genus	1390451	6.179703671322223	SRR9178147
Prochlorococcus	13787218	21.074239748542606	SRR9178218
Synechococcus	64697	0.09889160300587552	SRR9178218
unclassified	48857343	74.68013923177105	SRR9178218
other_genus	2712879	4.146729416680473	SRR9178218
Prochlorococcus	1698980	7.495325623453877	SRR9178210
Synechococcus	14063	0.06204120368846713	SRR9178210
unclassified	19305397	85.16888768852465	SRR9178210
other_genus	1648754	7.273745484332997	SRR9178210
Prochlorococcus	2381371	10.191994363562461	SRR9178196
Synechococcus	16903	0.07234289857703663	SRR9178196
unclassified	19746860	84.5142927406343	SRR9178196
other_genus	1219979	5.221369997226207	SRR9178196
Prochlorococcus	8104271	21.03190592263476	SRR9178287
Synechococcus	42929	0.1114077613338433	SRR9178287
unclassified	28448660	73.8289157340645	SRR9178287
other_genus	1937362	5.027770581966906	SRR9178287
Prochlorococcus	859108	8.522078435324861	SRR9178141
Synechococcus	5288	0.05245528008818201	SRR9178141
unclassified	8585048	85.16094882951717	SRR9178141
other_genus	631524	6.264517455069791	SRR9178141
Prochlorococcus	4351523	15.580772136234128	SRR9178117
Synechococcus	64229	0.22997406046990487	SRR9178117
unclassified	22128516	79.23188398843602	SRR9178117
other_genus	1384534	4.957369814859943	SRR9178117
Prochlorococcus	4219006	13.881553110305777	SRR9178112
Synechococcus	47473	0.15619768514326507	SRR9178112
unclassified	24895451	81.91207247904248	SRR9178112
other_genus	1230966	4.0501767255084875	SRR9178112
Prochlorococcus	1318211	7.271288391828601	SRR23969174
Synechococcus	32737	0.18057819884926835	SRR23969174
unclassified	15709431	86.65365656373098	SRR23969174
other_genus	1068609	5.89447684559116	SRR23969174
Prochlorococcus	2478515	13.294034862932813	SRR23969153
Synechococcus	21668	0.1162208610438219	SRR23969153
unclassified	14756282	79.1484123982578	SRR23969153
other_genus	1387348	7.441331877765562	SRR23969153
Prochlorococcus	6186392	21.535141794666625	SRR9178488
Synechococcus	47977	0.1670103507638573	SRR9178488
unclassified	21309530	74.17954603065928	SRR9178488
other_genus	1183063	4.118301823910234	SRR9178488
Prochlorococcus	2072354	7.778629493971728	SRR9178485
Synechococcus	16679	0.06260501889636348	SRR9178485
unclassified	22905381	85.97588646402093	SRR9178485
other_genus	1647220	6.18287902311097	SRR9178485
Prochlorococcus	2689530	7.695085405911871	SRR9178528
Synechococcus	20153	0.057660281233279397	SRR9178528
unclassified	30104127	86.13171384420978	SRR9178528
other_genus	2137459	6.115540468645072	SRR9178528
Prochlorococcus	4558870	21.966396959097104	SRR23969145
Synechococcus	44639	0.21508794807861062	SRR23969145
unclassified	15315549	73.79623217606614	SRR23969145
other_genus	834778	4.022282916758136	SRR23969145
Prochlorococcus	9500995	19.47648468966283	SRR9178465
Synechococcus	58548	0.12001997955060278	SRR9178465
unclassified	37166645	76.18945092683803	SRR9178465
other_genus	2055690	4.214044403948532	SRR9178465
Prochlorococcus	7564559	20.106683537596187	SRR23969152
Synechococcus	36506	0.09703336165710208	SRR23969152
unclassified	27624077	73.42510968017957	SRR23969152
other_genus	2396970	6.371173420567139	SRR23969152
Prochlorococcus	4323332	19.706433608617253	SRR9178410
Synechococcus	45652	0.20808906350486034	SRR9178410
unclassified	16836184	76.741999508357	SRR9178410
other_genus	733515	3.343477819520889	SRR9178410
Prochlorococcus	14541	0.009797072980095165	ERR4691803
Synechococcus	34908	0.02351944320123527	ERR4691803
unclassified	147868605	99.62722747059107	ERR4691803
other_genus	503827	0.33945601322759145	ERR4691803
Prochlorococcus	2073442	6.298137409306638	SRR23969211
Synechococcus	59680	0.18127965025663614	SRR23969211
unclassified	28663827	87.06716711757247	SRR23969211
other_genus	2124562	6.453415822864267	SRR23969211
Prochlorococcus	2230203	8.644345432416111	SRR23969209
Synechococcus	33010	0.1279479234509396	SRR23969209
unclassified	22059516	85.50346151265609	SRR23969209
other_genus	1476830	5.72424513147686	SRR23969209
Prochlorococcus	759689	3.910554335924004	SRR23969203
Synechococcus	36395	0.18734590741205168	SRR23969203
unclassified	17526158	90.21717197299049	SRR23969203
other_genus	1104390	5.684927783673464	SRR23969203
Prochlorococcus	5923204	16.649296957544856	SRR23969226
Synechococcus	54744	0.15387771764130284	SRR23969226
unclassified	27742324	77.979787724418	SRR23969226
other_genus	1856029	5.2170376003958365	SRR23969226
Prochlorococcus	1017775	2.8072376877689718	SRR9178332
Synechococcus	29320	0.08087073174855568	SRR9178332
unclassified	31816565	87.75678353599884	SRR9178332
other_genus	3391731	9.355108044483647	SRR9178332
Prochlorococcus	587567	3.272430187669597	SRR23969194
Synechococcus	24568	0.1368304633355288	SRR23969194
unclassified	16014772	89.19361254366873	SRR23969194
other_genus	1328159	7.39712680532614	SRR23969194
Prochlorococcus	8077032	18.063628717929358	SRR9178402
Synechococcus	35771	0.07999894798845059	SRR9178402
unclassified	34482923	77.11826797033203	SRR9178402
other_genus	2118612	4.7381043637501685	SRR9178402
Prochlorococcus	1151850	5.445589490912908	SRR23969164
Synechococcus	30527	0.14432218638633357	SRR23969164
unclassified	18387680	86.9312470983804	SRR23969164
other_genus	1581923	7.47884122432037	SRR23969164
Prochlorococcus	1696112	6.535594772100634	SRR23969162
Synechococcus	40608	0.1564740020148802	SRR23969162
unclassified	22608360	87.11634574943699	SRR23969162
other_genus	1606835	6.191585476447499	SRR23969162
Prochlorococcus	776264	4.354037649953577	SRR23969160
Synechococcus	37852	0.2123105452861949	SRR23969160
unclassified	15643407	87.74332321419948	SRR23969160
other_genus	1371078	7.690328590560751	SRR23969160
Prochlorococcus	629912	3.1977004205208144	SRR23969157
Synechococcus	32866	0.1668417525318411	SRR23969157
unclassified	17631280	89.50385366578224	SRR23969157
other_genus	1404848	7.131604161165092	SRR23969157
Prochlorococcus	954391	4.88347251327131	SRR23969193
Synechococcus	7896	0.040402622158832446	SRR23969193
unclassified	17051010	87.24740557959393	SRR23969193
other_genus	1529989	7.828719284975924	SRR23969193
Prochlorococcus	4306653	13.916755520908614	SRR23969189
Synechococcus	24554	0.0793451469297364	SRR23969189
unclassified	25005641	80.80460451320522	SRR23969189
other_genus	1608964	5.199294818956439	SRR23969189
Prochlorococcus	4101851	19.287981481736622	SRR23969179
Synechococcus	31504	0.14814008812134585	SRR23969179
unclassified	16059557	75.5162579091473	SRR23969179
other_genus	1073445	5.047620520994734	SRR23969179
Prochlorococcus	2841960	9.15731801000108	SRR9178083
Synechococcus	71546	0.23053437569266885	SRR9178083
unclassified	26548422	85.5439003074318	SRR9178083
other_genus	1572923	5.068247306874456	SRR9178083
Prochlorococcus	468835	2.820966083483893	SRR9178232
Synechococcus	13495	0.0811990088125143	SRR9178232
unclassified	14569678	87.66531399166325	SRR9178232
other_genus	1567653	9.432520916040344	SRR9178232
Prochlorococcus	530993	2.79428379878155	SRR9178153
Synechococcus	11130	0.058570223487764715	SRR9178153
unclassified	17330616	91.20018439358769	SRR9178153
other_genus	1130091	5.9469615841429935	SRR9178153
Prochlorococcus	6846937	14.667391924137247	SRR9178225
Synechococcus	50573	0.10833661997757434	SRR9178225
unclassified	36993333	79.24648842119036	SRR9178225
other_genus	2790510	5.977783034694816	SRR9178225
Prochlorococcus	859506	2.3685467128714226	SRR9178096
Synechococcus	25937	0.07147477282502518	SRR9178096
unclassified	32200839	88.736077892594	SRR9178096
other_genus	3202046	8.823900621709548	SRR9178096
Prochlorococcus	1690029	4.347260516614431	SRR9178087
Synechococcus	47340	0.12177265174534112	SRR9178087
unclassified	34116361	87.7574935967752	SRR9178087
other_genus	3021994	7.773473234865028	SRR9178087
Prochlorococcus	1543252	4.506083518751897	SRR9178536
Synechococcus	38715	0.11304247357429614	SRR9178536
unclassified	30544591	89.18600338254382	SRR9178536
other_genus	2121631	6.1948706251299885	SRR9178536
Prochlorococcus	2559037	8.660863396738803	SRR9178102
Synechococcus	23546	0.07968962134569055	SRR9178102
unclassified	24840804	84.07178564013059	SRR9178102
other_genus	2123748	7.187661341784914	SRR9178102
Prochlorococcus	1395206	3.400884177332532	SRR9178119
Synechococcus	46496	0.11333631786937083	SRR9178119
unclassified	36466717	88.88944058767181	SRR9178119
other_genus	3116383	7.596338917126279	SRR9178119
Prochlorococcus	363947	2.8751828554739247	SRR9178108
Synechococcus	7583	0.05990573240900124	SRR9178108
unclassified	11521175	91.01733174037648	SRR9178108
other_genus	765516	6.0475796717406025	SRR9178108
Prochlorococcus	4333817	11.193663488718395	SRR9178493
Synechococcus	44022	0.11370287534068954	SRR9178493
unclassified	32535236	84.03411664821941	SRR9178493
other_genus	1803624	4.6585169877215	SRR9178493
Prochlorococcus	2329827	7.891227240290164	SRR9178529
Synechococcus	29973	0.10151987854601098	SRR9178529
unclassified	25784724	87.33400222942029	SRR9178529
other_genus	1379743	4.673250651743531	SRR9178529
Prochlorococcus	2058405	5.978145898700993	SRR9178533
Synechococcus	47233	0.1371769720892361	SRR9178533
unclassified	30150272	87.56426694528987	SRR9178533
other_genus	2176254	6.320410183919896	SRR9178533
Prochlorococcus	2975912	8.053410629598593	SRR9178503
Synechococcus	35320	0.09558295522092801	SRR9178503
unclassified	32239576	87.24671430208679	SRR9178503
other_genus	1701387	4.604292113093688	SRR9178503
Prochlorococcus	1516324	4.7927651032294625	SRR9178504
Synechococcus	71291	0.22533509789090694	SRR9178504
unclassified	28415642	89.81556538276875	SRR9178504
other_genus	1634513	5.16633441611087	SRR9178504
Prochlorococcus	5489479	12.058765988662454	SRR9178437
Synechococcus	45867	0.10075626841854769	SRR9178437
unclassified	37874850	83.1998725208152	SRR9178437
other_genus	2112530	4.64060522210379	SRR9178437
Prochlorococcus	1520021	4.56911331689357	SRR9178442
Synechococcus	23789	0.07150864145665167	SRR9178442
unclassified	29226441	87.85333938051134	SRR9178442
other_genus	2497057	7.506038661138437	SRR9178442
Prochlorococcus	2351648	4.815720339732756	SRR23969140
Synechococcus	106556	0.21820608208395287	SRR23969140
unclassified	43438474	88.95359457229675	SRR23969140
other_genus	2936058	6.012479005886543	SRR23969140
Prochlorococcus	950548	5.177906159398027	SRR23969151
Synechococcus	21368	0.1163975925613615	SRR23969151
unclassified	15935902	86.80740490891921	SRR23969151
other_genus	1449950	7.898291339121401	SRR23969151
Prochlorococcus	3467219	13.54520625307551	SRR9178461
Synechococcus	24726	0.09659579328953408	SRR9178461
unclassified	20975474	81.94380614147038	SRR9178461
other_genus	1129969	4.414391812164585	SRR9178461
Prochlorococcus	297112	1.2161513936405177	SRR15713229
Synechococcus	6234	0.02551727223388819	SRR15713229
unclassified	19562940	80.07585269092407	SRR15713229
other_genus	4564225	18.682478643201527	SRR15713229
Prochlorococcus	137406	0.5724976155307238	SRR15713231
Synechococcus	6763	0.028177818827666075	SRR15713231
unclassified	16507125	68.77639769564355	SRR15713231
other_genus	7349854	30.62292686999805	SRR15713231
Prochlorococcus	280737	1.328116436475177	SRR15713232
Synechococcus	5229	0.024737461917483983	SRR15713232
unclassified	17254725	81.62901177742566	SRR15713232
other_genus	3597290	17.018134324181673	SRR15713232
Prochlorococcus	374166	1.5418988087028194	SRR15713233
Synechococcus	5816	0.02396712547750356	SRR15713233
unclassified	19156796	78.94314537120673	SRR15713233
other_genus	4729795	19.490988694612955	SRR15713233
Prochlorococcus	294341	1.2303889401978831	SRR15713234
Synechococcus	5563	0.023254163281095138	SRR15713234
unclassified	19506289	81.53917480032896	SRR15713234
other_genus	4116405	17.20718209619206	SRR15713234
Prochlorococcus	184311	0.8986675111589267	SRR15713235
Synechococcus	4807	0.023438073289933647	SRR15713235
unclassified	18621716	90.79616068074267	SRR15713235
other_genus	1698531	8.281733734808466	SRR15713235
Prochlorococcus	378470	1.5051069722757204	SRR9178339
Synechococcus	21453	0.08531471418139094	SRR9178339
unclassified	23046510	91.65181622750049	SRR9178339
other_genus	1699288	6.757762086042393	SRR9178339
Prochlorococcus	58856	0.2908113189125388	SRR23969215
Synechococcus	4008	0.01980378833426423	SRR23969215
unclassified	18470323	91.26306565805696	SRR23969215
other_genus	1705365	8.426319234696237	SRR23969215
Prochlorococcus	190297	1.354546304183507	SRR9178360
Synechococcus	6767	0.04816794190349713	SRR9178360
unclassified	12373249	88.0735834179849	SRR9178360
other_genus	1478450	10.523702335928082	SRR9178360
Prochlorococcus	3038567	5.700926229521115	SRR9178406
Synechococcus	42515	0.0797661788099753	SRR9178406
unclassified	46529186	87.29755075522989	SRR9178406
other_genus	3689264	6.921756836439013	SRR9178406
Prochlorococcus	1560497	4.966749608308737	SRR9178361
Synechococcus	69654	0.22169474034050485	SRR9178361
unclassified	27684596	88.11452783259797	SRR9178361
other_genus	2104131	6.697027818752789	SRR9178361
Prochlorococcus	128021	0.6935735564713559	SRR23969188
Synechococcus	7453	0.04037777955476848	SRR23969188
unclassified	16741495	90.69963699547279	SRR23969188
other_genus	1581203	8.566411668501084	SRR23969188
Prochlorococcus	1348123	4.575056265851947	SRR9178370
Synechococcus	17783	0.060349260101374404	SRR9178370
unclassified	26583337	90.21451492861104	SRR9178370
other_genus	1517564	5.150079545435649	SRR9178370
Prochlorococcus	732265	2.372633271863761	SRR9178371
Synechococcus	29152	0.09445624895546331	SRR9178371
unclassified	27524027	89.18140596078808	SRR9178371
other_genus	2577522	8.35150451839269	SRR9178371
Prochlorococcus	3167977	8.530273319696285	SRR9178158
Synechococcus	36036	0.09703256347775736	SRR9178158
unclassified	31745849	85.48066123453769	SRR9178158
other_genus	2188186	5.892032882288267	SRR9178158
Prochlorococcus	1729710	4.6592350990054126	SRR9178231
Synechococcus	21431	0.05772763492538344	SRR9178231
unclassified	33479359	90.18170938770241	SRR9178231
other_genus	1893834	5.101327878366788	SRR9178231
Prochlorococcus	420753	1.324070642779711	SRR9178230
Synechococcus	22182	0.06980469538693615	SRR9178230
unclassified	28872655	90.85956574191232	SRR9178230
other_genus	2461642	7.74655891992103	SRR9178230
Prochlorococcus	857787	2.431229637824339	SRR9178289
Synechococcus	34379	0.09744055775940058	SRR9178289
unclassified	31342476	88.83412382560944	SRR9178289
other_genus	3047381	8.637205978806827	SRR9178289
Prochlorococcus	219547	0.7112364750243413	SRR9178086
Synechococcus	13832	0.044809644051327	SRR9178086
unclassified	27834862	90.17280642262926	SRR9178086
other_genus	2800114	9.071147458295073	SRR9178086
Prochlorococcus	646096	1.5193525942312498	SRR9178115
Synechococcus	28607	0.06727192191744473	SRR9178115
unclassified	37745867	88.76278594505727	SRR9178115
other_genus	4103858	9.650589538794032	SRR9178115
Prochlorococcus	305705	1.5399325120628593	SRR9178113
Synechococcus	13646	0.06873920629237264	SRR9178113
unclassified	17596954	88.64140782085533	SRR9178113
other_genus	1935539	9.749920460789436	SRR9178113
Prochlorococcus	205344	1.3102314937554016	SRR17827611
Synechococcus	10928	0.0697279188277185	SRR17827611
unclassified	14557744	92.88810321620664	SRR17827611
other_genus	898329	5.731937371210243	SRR17827611
Prochlorococcus	190566	1.024600553587325	SRR17827608
Synechococcus	10238	0.05504581335404551	SRR17827608
unclassified	16758247	90.10268963694011	SRR17827608
other_genus	1640002	8.817663996118512	SRR17827608
Prochlorococcus	940795	2.4298051692933393	SRR17827603
Synechococcus	36889	0.09527376621906153	SRR17827603
unclassified	34446632	88.96582624094023	SRR17827603
other_genus	3294632	8.509094823547375	SRR17827603
Prochlorococcus	951032	2.975391586370036	SRR17827600
Synechococcus	35737	0.11180651031942772	SRR17827600
unclassified	28114520	87.95887652868896	SRR17827600
other_genus	2861966	8.953925374621576	SRR17827600
Prochlorococcus	429593	2.125995914913446	SRR17827632
Synechococcus	17970	0.08893102678813349	SRR17827632
unclassified	17807129	88.12500089698099	SRR17827632
other_genus	1951979	9.660072161317418	SRR17827632
Prochlorococcus	419374	1.3419885977656905	SRR9178477
Synechococcus	14494	0.04638051652228302	SRR9178477
unclassified	27577604	88.24779342948655	SRR9178477
other_genus	3238719	10.363837456225468	SRR9178477
Prochlorococcus	254405	0.7043998068143971	SRR9178479
Synechococcus	10434	0.028889792198665193	SRR9178479
unclassified	32852895	90.96351444072903	SRR9178479
other_genus	2998829	8.303195960257902	SRR9178479
Prochlorococcus	1224768	6.19961918522484	SRR17827625
Synechococcus	19190	0.09713732899983074	SRR17827625
unclassified	17320648	87.67490793466702	SRR17827625
other_genus	1190930	6.028335551108307	SRR17827625
Prochlorococcus	970893	5.0422808869326445	SRR17827616
Synechococcus	17556	0.09117614737256269	SRR17827616
unclassified	16783603	87.1647448490878	SRR17827616
other_genus	1482984	7.701798116607001	SRR17827616
Prochlorococcus	2492634	6.511835176064026	SRR9178484
Synechococcus	58919	0.15392184201070688	SRR9178484
unclassified	33018501	86.25856675015476	SRR9178484
other_genus	2708464	7.07567623177052	SRR9178484
Prochlorococcus	399862	2.030103317658404	SRR17827561
Synechococcus	15708	0.07974967092091323	SRR17827561
unclassified	17368963	88.18239645324152	SRR17827561
other_genus	1912100	9.707750558179157	SRR17827561
Prochlorococcus	1013588	2.9917825951872463	SRR9178532
Synechococcus	24812	0.07323696585968456	SRR9178532
unclassified	30060660	88.72930558357187	SRR9178532
other_genus	2780006	8.205674855381197	SRR9178532
Prochlorococcus	246405	1.1907243105355652	SRR17827550
Synechococcus	12523	0.0605159819842815	SRR17827550
unclassified	18385773	88.84716981834138	SRR17827550
other_genus	2049006	9.90158988913876	SRR17827550
Prochlorococcus	956504	5.654384869934321	SRR17827588
Synechococcus	42000	0.24828350381936878	SRR17827588
unclassified	14856419	87.82389913163435	SRR17827588
other_genus	1061223	6.273432494611953	SRR17827588
Prochlorococcus	1411825	6.21364818311444	SRR9178500
Synechococcus	26632	0.11721132464200858	SRR9178500
unclassified	19990443	87.98086152788254	SRR9178500
other_genus	1292454	5.6882789643610145	SRR9178500
Prochlorococcus	975069	2.603336814438072	SRR17827668
Synechococcus	53441	0.14268213090600257	SRR17827668
unclassified	33745970	90.09836846410126	SRR17827668
other_genus	2680105	7.155612590554668	SRR17827668
Prochlorococcus	4321618	6.119175400371677	SRR9178441
Synechococcus	52555	0.07441501381346835	SRR9178441
unclassified	61493717	87.07174959559536	SRR9178441
other_genus	4756299	6.734659990219498	SRR9178441
Prochlorococcus	439766	1.1212450525188902	SRR9178464
Synechococcus	20654	0.052660267766778596	SRR9178464
unclassified	35316638	90.04471839364714	SRR9178464
other_genus	3444163	8.781376286067177	SRR9178464
Prochlorococcus	513482	2.70324025367443	SRR17827647
Synechococcus	23492	0.12367428661436955	SRR17827647
unclassified	16865794	88.79044104950256	SRR17827647
other_genus	1592288	8.382644410208636	SRR17827647
Prochlorococcus	914011	2.7646155130025654	ERR599040
Synechococcus	36438	0.11021427538923216	ERR599040
unclassified	29764875	90.03002717427059	ERR599040
other_genus	2345729	7.0951430373376185	ERR599040
Prochlorococcus	6298296	3.431476317034115	ERR599148
Synechococcus	237589	0.12944469848476767	ERR599148
unclassified	161530625	88.00610739209759	ERR599148
other_genus	15478280	8.432971592383527	ERR599148
Prochlorococcus	23423	0.022664570272132468	ERR1726607
Synechococcus	10219	0.009888111839257214	ERR1726607
unclassified	102859455	99.52889664008656	ERR1726607
other_genus	453226	0.4385506778020539	ERR1726607
Prochlorococcus	1109	0.022346476782736026	ERR1726950
Synechococcus	520	0.010478059447270274	ERR1726950
unclassified	4938280	99.50690655243433	ERR1726950
other_genus	22842	0.46026891133566844	ERR1726950
Prochlorococcus	28002879	13.563759628274171	ERR598957
Synechococcus	113668	0.055057389971462166	ERR598957
unclassified	164091972	79.4812585212219	ERR598957
other_genus	14245147	6.899924460532467	ERR598957
Prochlorococcus	287008	1.1181356904379194	SRR9178403
Synechococcus	11861	0.046208493924504414	SRR9178403
unclassified	23074574	89.8947232517939	SRR9178403
other_genus	2294998	8.94093256384367	SRR9178403
Prochlorococcus	82075	0.21879593431702063	SRR9178408
Synechococcus	5097	0.013587607398280285	SRR9178408
unclassified	34161640	91.06826611759618	SRR9178408
other_genus	3263311	8.699350340688529	SRR9178408
Prochlorococcus	102068	0.32496472024468953	SRR9178373
Synechococcus	6291	0.020029324127633946	SRR9178373
unclassified	29124431	92.72654085708315	SRR9178373
other_genus	2176158	6.92846509854453	SRR9178373
Prochlorococcus	102213	0.4830386849181658	SRR9178369
Synechococcus	5532	0.026143152093836337	SRR9178369
unclassified	19204709	90.75770576732964	SRR9178369
other_genus	1847963	8.733112395658365	SRR9178369
Prochlorococcus	347890	1.1396588368095948	SRR9178234
Synechococcus	16026	0.05249984914401266	SRR9178234
unclassified	27720035	90.80853960855804	SRR9178234
other_genus	2441851	7.99930170548836	SRR9178234
Prochlorococcus	35763	0.21567598920697356	SRR9178192
Synechococcus	2296	0.013846491379895739	SRR9178192
unclassified	14818800	89.36776413780443	SRR9178192
other_genus	1724959	10.4027133816087	SRR9178192
Prochlorococcus	305391	0.9003705868268952	SRR9178222
Synechococcus	12666	0.037342599659942355	SRR9178222
unclassified	30280750	89.27537696611397	SRR9178222
other_genus	3319560	9.7869098473992	SRR9178222
Prochlorococcus	184766	0.4369927154951459	SRR9178217
Synechococcus	10071	0.02381906648274907	SRR9178217
unclassified	38283195	90.54413334098369	SRR9178217
other_genus	3803222	8.995054877038415	SRR9178217
Prochlorococcus	65308	0.5142025746189364	SRR9178215
Synechococcus	3217	0.02532905130380839	SRR9178215
unclassified	11434769	90.03166013310468	SRR9178215
other_genus	1197537	9.428808240972579	SRR9178215
Prochlorococcus	190556	0.5870412965850583	SRR9178229
Synechococcus	9838	0.030307690525639728	SRR9178229
unclassified	29387254	90.53260821613826	SRR9178229
other_genus	2872760	8.850042796751046	SRR9178229
Prochlorococcus	79700	0.21488639088627182	SRR9178195
Synechococcus	5248	0.014149608273163796	SRR9178195
unclassified	33203584	89.5231910947197	SRR9178195
other_genus	3800834	10.247772906120854	SRR9178195
Prochlorococcus	91722	0.23327253425346303	SRR9178101
Synechococcus	4445	0.011304773279656389	SRR9178101
unclassified	35958540	91.45177551573799	SRR9178101
other_genus	3264967	8.303647176728882	SRR9178101
Prochlorococcus	129045	0.50384766336034	SRR9178098
Synechococcus	6350	0.024793154809083336	SRR9178098
unclassified	23099231	90.18941892185464	SRR9178098
other_genus	2377282	9.281940259975945	SRR9178098
Prochlorococcus	1054884	3.2357229725153545	SRR9178090
Synechococcus	37187	0.11406640936721807	SRR9178090
unclassified	28822770	88.4101939365147	SRR9178090
other_genus	2686343	8.24001668160273	SRR9178090
Prochlorococcus	1011663	1.8486900153346193	SRR9178088
Synechococcus	34432	0.06292025566616712	SRR9178088
unclassified	50272798	91.8673705626619	SRR9178088
other_genus	3404343	6.221019166337313	SRR9178088
Prochlorococcus	1716196	4.558488798740045	SRR9178278
Synechococcus	59408	0.15779707128763187	SRR9178278
unclassified	33025088	87.71987216227302	SRR9178278
other_genus	2847662	7.563841967699305	SRR9178278
Prochlorococcus	115042	0.36403135311082385	SRR9178492
Synechococcus	6311	0.019970114127730827	SRR9178492
unclassified	28652143	90.66496049977243	SRR9178492
other_genus	2828727	8.95103803298901	SRR9178492
Prochlorococcus	1346573	1.949531063662659	SRR9178478
Synechococcus	42802	0.06196754916880787	SRR9178478
unclassified	63559400	92.01953751319861	SRR9178478
other_genus	4122861	5.968963873969917	SRR9178478
Prochlorococcus	238503	0.7645211758322413	SRR17827624
Synechococcus	12107	0.03880897882123473	SRR17827624
unclassified	28058095	89.94020109186354	SRR17827624
other_genus	2887684	9.256468753482975	SRR17827624
Prochlorococcus	231125	0.5810756757259581	SRR9178495
Synechococcus	11630	0.029239200037611216	SRR9178495
unclassified	36069750	90.68363160418119	SRR9178495
other_genus	3462865	8.70605352005525	SRR9178495
Prochlorococcus	132576	0.34685964554259613	SRR17827555
Synechococcus	7703	0.020153420299410287	SRR17827555
unclassified	33877943	88.63513230669409	SRR17827555
other_genus	4203578	10.997854627463909	SRR17827555
Prochlorococcus	76353	0.37813638434896807	SRR17827549
Synechococcus	4338	0.021483839997194918	SRR17827549
unclassified	18028983	89.28810190966972	SRR17827549
other_genus	2082247	10.312277865984123	SRR17827549
Prochlorococcus	177676	0.48545811468829103	SRR17827578
Synechococcus	9053	0.024735205161491136	SRR17827578
unclassified	32872386	89.81610646832308	SRR17827578
other_genus	3540541	9.673700211827127	SRR17827578
Prochlorococcus	92900	0.396488706260339	SRR17827574
Synechococcus	5784	0.024685583175562978	SRR17827574
unclassified	21162496	90.3195980654424	SRR17827574
other_genus	2169500	9.259227645121696	SRR17827574
Prochlorococcus	796081	1.9758911696554649	SRR9178459
Synechococcus	35505	0.08812421848859259	SRR9178459
unclassified	36085498	89.56502774318183	SRR9178459
other_genus	3372635	8.370956868674115	SRR9178459
Prochlorococcus	98172	0.2975893751026287	SRR9178354
Synechococcus	4855	0.014716990752182519	SRR9178354
unclassified	29583441	89.67646294845255	SRR9178354
other_genus	3302613	10.011230685692638	SRR9178354
Prochlorococcus	32522	0.16198569901670468	SRR23969170
