sample_name	genus	clade	alignment_length	genome_equivalents	depth	filter size (um)	cell_state	binned_depth
SRR9178085	Synechococcus	unclassified	71741	0.1996106677410998	75.0	0.2	Free-living	75
SRR9178109	Prochlorococcus	Prochlorococcus subclade AMZ-I	5576	0.0155145465399753	75.0	0.2	Free-living	75
SRR9178109	Prochlorococcus	Prochlorococcus subclade AMZ-II	2607	0.0072536626308672	75.0	0.2	Free-living	75
SRR9178109	Prochlorococcus	Prochlorococcus subclade AMZ-III	1916	0.0053310385887002	75.0	0.2	Free-living	75
SRR9178109	Prochlorococcus	Prochlorococcus subclade HLI	2207864	6.14311491785082	75.0	0.2	Free-living	75
SRR9178109	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	53901760	149.97513703489645	75.0	0.2	Free-living	75
SRR9178109	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	178043	0.495383143761986	75.0	0.2	Free-living	75
SRR9178109	Prochlorococcus	Prochlorococcus subclade LLI	179065	0.4982267353265224	75.0	0.2	Free-living	75
SRR9178109	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	51516	0.1433370479830292	75.0	0.2	Free-living	75
SRR9178109	Prochlorococcus	Prochlorococcus subclade LLIV	8632	0.0240174974413678	75.0	0.2	Free-living	75
SRR9178109	Prochlorococcus	Prochlorococcus subclade LLVII	57430	0.1597920386999256	75.0	0.2	Free-living	75
SRR9178109	Prochlorococcus	Prochlorococcus subclade LLVIII	8425	0.0234415449424843	75.0	0.2	Free-living	75
SRR9178109	Prochlorococcus	unclassified	6926489	19.272119072655567	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	345	0.0009599208314726	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	4161	0.0115774799413266	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	18656	0.0519080667592863	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1A-II	112735	0.313671521553824	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1A-III	37767	0.1050821160644278	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1A-IV	4424	0.0123092456766232	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	3546	0.0098663167200058	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	4298	0.011958665894694	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1B-HK1	297	0.0008263666288329	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1B-I	3627	0.0100916894369603	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1B-IX	843	0.0023455456838592	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1B-V	347	0.0009654855899159	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1B-VI	440	0.0012242468575303	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1B-VII	1992	0.0055424994095464	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1B-VIII	1430	0.0039788022869735	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.1B-XVI	1899	0.005283738141932	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.2A	2833	0.0078824803349623	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.2B	1937	0.0053894685523551	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.2C	2883	0.0080215992960453	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade 5.3	29908	0.083215397761403	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	Synechococcus subsubclade RSCCF101	1336	0.0037172586401375	75.0	0.2	Free-living	75
SRR9178109	Synechococcus	unclassified	53024	0.1475328758492923	75.0	0.2	Free-living	75
SRR9178476	Prochlorococcus	Prochlorococcus subclade AMZ-I	5329	0.0148272988722253	75.0	0.2	Free-living	75
SRR9178476	Prochlorococcus	Prochlorococcus subclade AMZ-II	861	0.0023956285098491	75.0	0.2	Free-living	75
SRR9178476	Prochlorococcus	Prochlorococcus subclade AMZ-III	1744	0.0048524693625747	75.0	0.2	Free-living	75
SRR9178476	Prochlorococcus	Prochlorococcus subclade HLI	4414864	12.283825860054126	75.0	0.2	Free-living	75
SRR9178476	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	35021198	97.44225363283576	75.0	0.2	Free-living	75
SRR9178476	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	131429	0.3656853187235334	75.0	0.2	Free-living	75
SRR9178476	Prochlorococcus	Prochlorococcus subclade LLI	73366	0.2041320339762971	75.0	0.2	Free-living	75
SRR9178476	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	39116	0.108835545634447	75.0	0.2	Free-living	75
SRR9178476	Prochlorococcus	Prochlorococcus subclade LLIV	5967	0.0166024568156443	75.0	0.2	Free-living	75
SRR9178476	Prochlorococcus	Prochlorococcus subclade LLVII	48361	0.1345586415386923	75.0	0.2	Free-living	75
SRR9178476	Prochlorococcus	Prochlorococcus subclade LLVIII	7622	0.0212072944274914	75.0	0.2	Free-living	75
SRR9178476	Prochlorococcus	unclassified	5113814	14.228569817033284	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	667	0.0018558469408471	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	3052	0.0084918213845058	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	28707	0.0798737603161895	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1A-II	114739	0.3192474095140304	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1A-III	56248	0.1565032664599236	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1A-IV	4252	0.0118306764504977	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	2488	0.0069225595034897	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	4393	0.0122229919207517	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1B-HK1	571	0.0015887385355677	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1B-I	3377	0.0093960946315453	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1B-IX	872	0.0024262346812873	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1B-V	98	0.0002726731637226	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1B-VI	386	0.0010739983795607	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1B-VII	1545	0.0042987758974644	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1B-VIII	1088	0.0030272285931659	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.1B-XVI	1100	0.0030606171438258	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.2A	1765	0.0049108993262296	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.2B	1842	0.0051251425262974	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.2C	3094	0.0086086813118156	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade 5.3	14102	0.0392371117838473	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	Synechococcus subsubclade RSCCF101	1233	0.0034306735803066	75.0	0.2	Free-living	75
SRR9178476	Synechococcus	unclassified	54821	0.152532811310615	75.0	0.2	Free-living	75
SRR9178482	Prochlorococcus	Prochlorococcus subclade AMZ-I	5904	0.0164271669246798	75.0	0.2	Free-living	75
SRR9178482	Prochlorococcus	Prochlorococcus subclade AMZ-II	2002	0.005570323201763	75.0	0.2	Free-living	75
SRR9178482	Prochlorococcus	Prochlorococcus subclade AMZ-III	2766	0.0076960609271111	75.0	0.2	Free-living	75
SRR9178482	Prochlorococcus	Prochlorococcus subclade HLI	1435551	3.994247274033031	75.0	0.2	Free-living	75
SRR9178482	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	50227992	139.75332128649757	75.0	0.2	Free-living	75
SRR9178482	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	124761	0.3471324140735055	75.0	0.2	Free-living	75
SRR9178482	Prochlorococcus	Prochlorococcus subclade LLI	3327237	9.25763509433788	75.0	0.2	Free-living	75
SRR9178482	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	147371	0.4100420082752349	75.0	0.2	Free-living	75
SRR9178482	Prochlorococcus	Prochlorococcus subclade LLIV	15387	0.0428124690836802	75.0	0.2	Free-living	75
SRR9178482	Prochlorococcus	Prochlorococcus subclade LLVII	139750	0.3888374962269651	75.0	0.2	Free-living	75
SRR9178482	Prochlorococcus	Prochlorococcus subclade LLVIII	33241	0.0924890677071953	75.0	0.2	Free-living	75
SRR9178482	Prochlorococcus	unclassified	6597224	18.355978978235733	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	464	0.0012910239588501	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	3954	0.011001527442443	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	36730	0.1021967888115665	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1A-II	149087	0.4148165710196032	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1A-III	17947	0.0499353598911294	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1A-IV	5793	0.0161183228310755	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	2109	0.0058680377784806	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	4239	0.0117945055206161	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1B-HK1	771	0.0021452143798997	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1B-I	3552	0.0098830109953358	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1B-IX	1291	0.0035920515751628	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1B-V	638	0.0017751579434189	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1B-VI	630	0.0017528989096457	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1B-VII	2013	0.0056009293732012	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1B-VIII	1547	0.0043043406559078	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.1B-XVI	1961	0.0054562456536749	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.2A	3617	0.0100638656447437	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.2B	2751	0.0076543252387862	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.2C	4243	0.0118056350375027	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade 5.3	68000	0.1892017870728703	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	Synechococcus subsubclade RSCCF101	1853	0.0051557486977357	75.0	0.2	Free-living	75
SRR9178482	Synechococcus	unclassified	59997	0.1669344061619264	75.0	0.2	Free-living	75
SRR9178483	Prochlorococcus	Prochlorococcus subclade AMZ-I	4480	0.0124650589130361	75.0	0.2	Free-living	75
SRR9178483	Prochlorococcus	Prochlorococcus subclade AMZ-II	859	0.0023900637514058	75.0	0.2	Free-living	75
SRR9178483	Prochlorococcus	Prochlorococcus subclade AMZ-III	2400	0.0066777101319836	75.0	0.2	Free-living	75
SRR9178483	Prochlorococcus	Prochlorococcus subclade HLI	2593670	7.216573515842524	75.0	0.2	Free-living	75
SRR9178483	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	60863979	169.34667051714192	75.0	0.2	Free-living	75
SRR9178483	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	215671	0.6000785091146031	75.0	0.2	Free-living	75
SRR9178483	Prochlorococcus	Prochlorococcus subclade LLI	1090545	3.0343097482850494	75.0	0.2	Free-living	75
SRR9178483	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	55815	0.1552984962569449	75.0	0.2	Free-living	75
SRR9178483	Prochlorococcus	Prochlorococcus subclade LLIV	11432	0.0318081592620154	75.0	0.2	Free-living	75
SRR9178483	Prochlorococcus	Prochlorococcus subclade LLVII	56218	0.1564197950832739	75.0	0.2	Free-living	75
SRR9178483	Prochlorococcus	Prochlorococcus subclade LLVIII	9798	0.0272617516138232	75.0	0.2	Free-living	75
SRR9178483	Prochlorococcus	unclassified	8144440	22.66092062805541	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	797	0.0022175562396629	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	4927	0.0137087824251181	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	30785	0.0856555443387987	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1A-II	132674	0.3691493808544999	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1A-III	36753	0.1022607835336647	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1A-IV	6555	0.0182384957979803	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	4858	0.0135167982588235	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	5240	0.0145796671214976	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1B-HK1	911	0.0025347474709321	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1B-I	3313	0.0092180223613591	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1B-IX	1031	0.0028686329775313	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1B-V	344	0.0009571384522509	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1B-VI	739	0.0020561782448066	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1B-VII	1583	0.0044045063078875	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1B-VIII	1597	0.0044434596169907	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.1B-XVI	1170	0.003255383689342	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.2A	2910	0.0080967235350301	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.2B	2071	0.0057623073680575	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.2C	2341	0.0065135497579057	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade 5.3	12860	0.0357813967905457	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	Synechococcus subsubclade RSCCF101	1362	0.0037896004999007	75.0	0.2	Free-living	75
SRR9178483	Synechococcus	unclassified	60312	0.1678108556167493	75.0	0.2	Free-living	75
SRR9178530	Prochlorococcus	Prochlorococcus subclade AMZ-I	18711	0.0520610976164776	75.0	0.2	Free-living	75
SRR9178530	Prochlorococcus	Prochlorococcus subclade AMZ-II	4623	0.0128629391417335	75.0	0.2	Free-living	75
SRR9178530	Prochlorococcus	Prochlorococcus subclade AMZ-III	6228	0.0173286577924975	75.0	0.2	Free-living	75
SRR9178530	Prochlorococcus	Prochlorococcus subclade HLI	1908031	5.30886580868288	75.0	0.2	Free-living	75
SRR9178530	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	37888293	105.41959918736065	75.0	0.2	Free-living	75
SRR9178530	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	241369	0.6715800903528182	75.0	0.2	Free-living	75
SRR9178530	Prochlorococcus	Prochlorococcus subclade LLI	16265150	45.25581539718083	75.0	0.2	Free-living	75
SRR9178530	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	141148	0.3927272623788456	75.0	0.2	Free-living	75
SRR9178530	Prochlorococcus	Prochlorococcus subclade LLIV	12469	0.0346934865148767	75.0	0.2	Free-living	75
SRR9178530	Prochlorococcus	Prochlorococcus subclade LLVII	206594	0.5748228529195967	75.0	0.2	Free-living	75
SRR9178530	Prochlorococcus	Prochlorococcus subclade LLVIII	52111	0.1449925636199168	75.0	0.2	Free-living	75
SRR9178530	Prochlorococcus	unclassified	5596846	15.572548017230089	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	1929	0.0053672095185818	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	8701	0.0242094816076624	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	50781	0.1412919992551092	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1A-II	112776	0.3137855991019121	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1A-III	29994	0.0834546823744657	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1A-IV	14685	0.040859238870075	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	8265	0.0229963642670187	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	11961	0.0332800378702735	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1B-HK1	1893	0.0052670438666021	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1B-I	11839	0.032940587605231	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1B-IX	2667	0.0074206053841668	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1B-V	1460	0.0040622736636233	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1B-VI	1173	0.003263730827007	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1B-VII	4360	0.0121311734064369	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1B-VIII	3133	0.0087171941014603	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.1B-XVI	3519	0.009791192481021	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.2A	6435	0.0179046102913811	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.2B	6556	0.018241278177202	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.2C	7041	0.019590732099707	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade 5.3	34566	0.0961757201758946	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	Synechococcus subsubclade RSCCF101	2604	0.0072453154932022	75.0	0.2	Free-living	75
SRR9178530	Synechococcus	unclassified	65478	0.1821846266758441	75.0	0.2	Free-living	75
SRR9178531	Prochlorococcus	Prochlorococcus subclade AMZ-I	544	0.0015136142965829	75.0	0.2	Free-living	75
SRR9178531	Prochlorococcus	Prochlorococcus subclade AMZ-II	392	0.0010906926548906	75.0	0.2	Free-living	75
SRR9178531	Prochlorococcus	Prochlorococcus subclade AMZ-III	340	0.0009460089353643	75.0	0.2	Free-living	75
SRR9178531	Prochlorococcus	Prochlorococcus subclade HLI	648886	1.8054469236259785	75.0	0.2	Free-living	75
SRR9178531	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	17444613	48.53752874109744	75.0	0.2	Free-living	75
SRR9178531	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	44911	0.1249594332239658	75.0	0.2	Free-living	75
SRR9178531	Prochlorococcus	Prochlorococcus subclade LLI	280221	0.779681087872747	75.0	0.2	Free-living	75
SRR9178531	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	15941	0.0443539071724797	75.0	0.2	Free-living	75
SRR9178531	Prochlorococcus	Prochlorococcus subclade LLIV	2451	0.0068196114722883	75.0	0.2	Free-living	75
SRR9178531	Prochlorococcus	Prochlorococcus subclade LLVII	14612	0.0406561251868938	75.0	0.2	Free-living	75
SRR9178531	Prochlorococcus	Prochlorococcus subclade LLVIII	2924	0.0081356768441334	75.0	0.2	Free-living	75
SRR9178531	Prochlorococcus	unclassified	2284107	6.355251856847833	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	148	0.0004117921248056	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	678	0.0018864531122853	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	5761	0.0160292866959824	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1A-II	28239	0.0785716068404527	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1A-III	5572	0.0155034170230887	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1A-IV	893	0.0024846646449422	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	682	0.001897582629172	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	466	0.0012965887172934	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1B-I	767	0.0021340848630131	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1B-IX	125	0.0003477974027074	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1B-V	99	0.0002754555429443	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1B-VI	127	0.0003533621611508	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1B-VII	248	0.0006900300469716	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1B-VIII	246	0.0006844652885283	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.1B-XVI	244	0.000678900530085	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.2A	613	0.0017055984628774	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.2B	427	0.0011880759276487	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.2C	289	0.0008041075950596	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade 5.3	4187	0.0116498218010898	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	Synechococcus subsubclade RSCCF101	288	0.000801325215838	75.0	0.2	Free-living	75
SRR9178531	Synechococcus	unclassified	14259	0.0396739453216479	75.0	0.2	Free-living	75
SRR23969142	Prochlorococcus	Prochlorococcus subclade AMZ-I	2829	0.0078713508180757	75.0	0.2	Free-living	75
SRR23969142	Prochlorococcus	Prochlorococcus subclade AMZ-II	926	0.002576483159257	75.0	0.2	Free-living	75
SRR23969142	Prochlorococcus	Prochlorococcus subclade AMZ-III	1465	0.0040761855597316	75.0	0.2	Free-living	75
SRR23969142	Prochlorococcus	Prochlorococcus subclade HLI	1091936	3.038180037782378	75.0	0.2	Free-living	75
SRR23969142	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	30651292	85.28351797782902	75.0	0.2	Free-living	75
SRR23969142	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	75253	0.2093823835675692	75.0	0.2	Free-living	75
SRR23969142	Prochlorococcus	Prochlorococcus subclade LLI	902003	2.5097144050748565	75.0	0.2	Free-living	75
SRR23969142	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	86083	0.2395155505381455	75.0	0.2	Free-living	75
SRR23969142	Prochlorococcus	Prochlorococcus subclade LLIV	9173	0.0255227646002858	75.0	0.2	Free-living	75
SRR23969142	Prochlorococcus	Prochlorococcus subclade LLVII	60253	0.1676466952426714	75.0	0.2	Free-living	75
SRR23969142	Prochlorococcus	Prochlorococcus subclade LLVIII	9814	0.0273062696813698	75.0	0.2	Free-living	75
SRR23969142	Prochlorococcus	unclassified	4174523	11.615106055541174	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	144	0.000400662607919	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	1936	0.0053866861731334	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	19835	0.0551884918616232	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1A-II	87499	0.2434553995160158	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1A-III	16621	0.0462459250432084	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1A-IV	2158	0.0060043743603419	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	2282	0.0063493893838277	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	2123	0.0059069910875838	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1B-HK1	397	0.0011046045509989	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1B-I	1885	0.0052447848328288	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1B-IX	442	0.0012298116159736	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1B-V	320	0.0008903613509311	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1B-VI	525	0.0014607490913714	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1B-VII	907	0.0025236179540454	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1B-VIII	981	0.0027295140164483	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.1B-XVI	922	0.0025653536423703	75.0	0.2	Free-living	75
SRR23969142	Synechococcus	Synechococcus subsubclade 5.2A	1517	0.004220869279258	75.0	0.2	Free-living	75
