sample_name	genus	clade	alignment_length	genome_equivalents	depth	Filter size (um)	cell_state	binned_depth	Efficiency	Absolute Genome Equivalent
KJ_120	Prochlorococcus	Prochlorococcus subclade HLI	77	0.0002142432000678	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	8.041421314794679
KJ_120	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	2405	0.0066916220280919	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	251.16387353353053
KJ_120	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	68	0.0001892017870728	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	7.101514927348806
KJ_120	Prochlorococcus	Prochlorococcus subclade LLI	100	0.0002782379221659	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	10.443404304925375
KJ_120	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	84	0.0002337198546194	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	8.772459616138967
KJ_120	Prochlorococcus	Prochlorococcus subclade LLVII	106	0.0002949321974959	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	11.070008563222624
KJ_120	Prochlorococcus	Prochlorococcus subclade LLVIII	45	0.0001252070649746	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	4.699531937214355
KJ_120	Prochlorococcus	unclassified	574	0.0015970856732327	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	59.94514071028795
KJ_120	Synechococcus	Synechococcus subsubclade 5.1A-II	49	0.0001363365818613	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	5.117268109413772
KJ_120	Synechococcus	Synechococcus subsubclade 5.1A-III	100	0.0002782379221659	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	10.443404304925375
KJ_120	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	41	0.000114077548088	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	4.281795765018691
KJ_120	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	115	0.0003199736104908	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	12.009914950664745
KJ_120	Synechococcus	Synechococcus subsubclade 5.2B	49	0.0001363365818613	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	5.117268109413772
KJ_120	Synechococcus	Synechococcus subsubclade 5.3	248	0.0006900300469716	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	25.899642676221237
KJ_120	Synechococcus	unclassified	70	0.0001947665455161	1000.0	5.0	Particle-bound	1000	2.6642454322550348e-05	7.310383013446637
KJ_123	Prochlorococcus	Prochlorococcus subclade AMZ-I	49	0.0001363365818613	1000.0	1.2	Free-living	1000	2.159477311820172e-05	6.3134065412516485
KJ_123	Prochlorococcus	Prochlorococcus subclade HLI	185	0.000514740156007	1000.0	1.2	Free-living	1000	2.159477311820172e-05	23.83633081901369
KJ_123	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	1585	0.0044100710663308	1000.0	1.2	Free-living	1000	2.159477311820172e-05	204.21937485481874
KJ_123	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	146	0.0004062273663623	1000.0	1.2	Free-living	1000	2.159477311820172e-05	18.81137459230357
KJ_123	Prochlorococcus	Prochlorococcus subclade LLI	620	0.0017250751174291	1000.0	1.2	Free-living	1000	2.159477311820172e-05	79.88391950157028
KJ_123	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	534	0.0014857905043663	1000.0	1.2	Free-living	1000	2.159477311820172e-05	68.80324679651126
KJ_123	Prochlorococcus	Prochlorococcus subclade LLIV	86	0.0002392846130627	1000.0	1.2	Free-living	1000	2.159477311820172e-05	11.080672705054386
KJ_123	Prochlorococcus	Prochlorococcus subclade LLVII	1682	0.0046799618508318	1000.0	1.2	Free-living	1000	2.159477311820172e-05	216.71734290587065
KJ_123	Prochlorococcus	Prochlorococcus subclade LLVIII	45	0.0001252070649746	1000.0	1.2	Free-living	1000	2.159477311820172e-05	5.798026415432258
KJ_123	Prochlorococcus	unclassified	305	0.0008486256626062	1000.0	1.2	Free-living	1000	2.159477311820172e-05	39.29773459351206
KJ_123	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	47	0.000130771823418	1000.0	1.2	Free-living	1000	2.159477311820172e-05	6.0557164783442685
KJ_123	Synechococcus	Synechococcus subsubclade 5.1A-II	230	0.0006399472209817	1000.0	1.2	Free-living	1000	2.159477311820172e-05	29.634357234450576
KJ_123	Synechococcus	Synechococcus subsubclade 5.1A-III	32	8.903613509311545e-05	1000.0	1.2	Free-living	1000	2.159477311820172e-05	4.123041006532688
KJ_123	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	48	0.0001335542026396	1000.0	1.2	Free-living	1000	2.159477311820172e-05	6.1845615097956435
KJ_123	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	250	0.0006955948054149	1000.0	1.2	Free-living	1000	2.159477311820172e-05	32.21125786353364
KJ_123	Synechococcus	Synechococcus subsubclade 5.1B-HK1	47	0.000130771823418	1000.0	1.2	Free-living	1000	2.159477311820172e-05	6.0557164783442685
KJ_123	Synechococcus	Synechococcus subsubclade 5.1B-I	122	0.0003394502650425	1000.0	1.2	Free-living	1000	2.159477311820172e-05	15.719093837405747
KJ_123	Synechococcus	Synechococcus subsubclade 5.1B-IX	49	0.0001363365818613	1000.0	1.2	Free-living	1000	2.159477311820172e-05	6.3134065412516485
KJ_123	Synechococcus	Synechococcus subsubclade 5.2B	345	0.0009599208314726	1000.0	1.2	Free-living	1000	2.159477311820172e-05	44.45153585167818
KJ_123	Synechococcus	Synechococcus subsubclade 5.2C	142	0.0003950978494756	1000.0	1.2	Free-living	1000	2.159477311820172e-05	18.29599446648418
KJ_123	Synechococcus	Synechococcus subsubclade 5.3	1004	0.0027935087385464	1000.0	1.2	Free-living	1000	2.159477311820172e-05	129.36041157995857
KJ_123	Synechococcus	Synechococcus subsubclade RSCCF101	115	0.0003199736104908	1000.0	1.2	Free-living	1000	2.159477311820172e-05	14.817178617222972
KJ_123	Synechococcus	unclassified	120	0.0003338855065991	1000.0	1.2	Free-living	1000	2.159477311820172e-05	15.461403774493737
KJ_34_35	Prochlorococcus	Prochlorococcus subclade AMZ-I	703	0.0019560125928268	150.0	20.0	Particle-bound	150	2.245652369795896e-05	87.10219885923745
KJ_34_35	Prochlorococcus	Prochlorococcus subclade AMZ-II	299	0.0008319313872762	150.0	20.0	Particle-bound	150	2.245652369795896e-05	37.04631217483644
KJ_34_35	Prochlorococcus	Prochlorococcus subclade AMZ-III	255	0.0007095067015232	150.0	20.0	Particle-bound	150	2.245652369795896e-05	31.594680951784447
KJ_34_35	Prochlorococcus	Prochlorococcus subclade HLI	1899	0.005283738141932	150.0	20.0	Particle-bound	150	2.245652369795896e-05	235.287447558601
KJ_34_35	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	8387	0.0233358145320612	150.0	20.0	Particle-bound	150	2.245652369795896e-05	1039.1552515397634
KJ_34_35	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	603	0.0016777746706608	150.0	20.0	Particle-bound	150	2.245652369795896e-05	74.71212789775161
KJ_34_35	Prochlorococcus	Prochlorococcus subclade LLI	132308	0.3681310300593725	150.0	20.0	Particle-bound	150	2.245652369795896e-05	16393.055087721852
KJ_34_35	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	11322	0.0315020975476329	150.0	20.0	Particle-bound	150	2.245652369795896e-05	1402.803834259355
KJ_34_35	Prochlorococcus	Prochlorococcus subclade LLIV	8992	0.0250191539611654	150.0	20.0	Particle-bound	150	2.245652369795896e-05	1114.115180856748
KJ_34_35	Prochlorococcus	Prochlorococcus subclade LLVII	19750	0.0549519896277821	150.0	20.0	Particle-bound	150	2.245652369795896e-05	2447.0390148933247
KJ_34_35	Prochlorococcus	Prochlorococcus subclade LLVIII	2105	0.005856908261594	150.0	20.0	Particle-bound	150	2.245652369795896e-05	260.81099373926367
KJ_34_35	Prochlorococcus	unclassified	13126	0.0365215096635072	150.0	20.0	Particle-bound	150	2.245652369795896e-05	1626.3207144045446
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	30	8.347137664979573e-05	150.0	20.0	Particle-bound	150	2.245652369795896e-05	3.717021288445563
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	94	0.000261543646836	150.0	20.0	Particle-bound	150	2.245652369795896e-05	11.646666703794912
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	273	0.0007595895275131	150.0	20.0	Particle-bound	150	2.245652369795896e-05	33.82489372485279
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-II	394	0.0010962574133339	150.0	20.0	Particle-bound	150	2.245652369795896e-05	48.81687958824799
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-III	148	0.0004117921248056	150.0	20.0	Particle-bound	150	2.245652369795896e-05	18.337305022995487
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-IV	139	0.0003867507118107	150.0	20.0	Particle-bound	150	2.245652369795896e-05	17.222198636463542
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	94	0.000261543646836	150.0	20.0	Particle-bound	150	2.245652369795896e-05	11.646666703794912
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	464	0.0012910239588501	150.0	20.0	Particle-bound	150	2.245652369795896e-05	57.48992926128808
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-HK1	100	0.0002782379221659	150.0	20.0	Particle-bound	150	2.245652369795896e-05	12.390070961481388
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-I	1660	0.0046187495079553	150.0	20.0	Particle-bound	150	2.245652369795896e-05	205.67517796065164
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-IX	144	0.000400662607919	150.0	20.0	Particle-bound	150	2.245652369795896e-05	17.841702184537834
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-V	44	0.000122424685753	150.0	20.0	Particle-bound	150	2.245652369795896e-05	5.45163122305199
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-VI	44	0.000122424685753	150.0	20.0	Particle-bound	150	2.245652369795896e-05	5.45163122305199
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-VII	148	0.0004117921248056	150.0	20.0	Particle-bound	150	2.245652369795896e-05	18.337305022995487
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-VIII	98	0.0002726731637226	150.0	20.0	Particle-bound	150	2.245652369795896e-05	12.142269542252563
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.1B-XVI	84	0.0002337198546194	150.0	20.0	Particle-bound	150	2.245652369795896e-05	10.407659607646327
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.2A	61	0.0001697251325212	150.0	20.0	Particle-bound	150	2.245652369795896e-05	7.557943286503693
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.2B	245	0.0006816829093066	150.0	20.0	Particle-bound	150	2.245652369795896e-05	30.355673855635864
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.2C	319	0.0008875789717094	150.0	20.0	Particle-bound	150	2.245652369795896e-05	39.524326367133604
KJ_34_35	Synechococcus	Synechococcus subsubclade 5.3	1981	0.0055118932381081	150.0	20.0	Particle-bound	150	2.245652369795896e-05	245.44730574701853
KJ_34_35	Synechococcus	Synechococcus subsubclade RSCCF101	49	0.0001363365818613	150.0	20.0	Particle-bound	150	2.245652369795896e-05	6.071134771126282
KJ_34_35	Synechococcus	unclassified	690	0.0019198416629453	150.0	20.0	Particle-bound	150	2.245652369795896e-05	85.49148963424787
KJ_37_38	Prochlorococcus	Prochlorococcus subclade AMZ-I	169	0.0004702220884605	150.0	5.0	Particle-bound	150	6.933164552263301e-06	67.82214455114844
KJ_37_38	Prochlorococcus	Prochlorococcus subclade AMZ-II	97	0.000269890784501	150.0	5.0	Particle-bound	150	6.933164552263301e-06	38.927503085570834
KJ_37_38	Prochlorococcus	Prochlorococcus subclade AMZ-III	128	0.0003561445403724	150.0	5.0	Particle-bound	150	6.933164552263301e-06	51.368251494353785
KJ_37_38	Prochlorococcus	Prochlorococcus subclade HLI	1442	0.0040121908376335	150.0	5.0	Particle-bound	150	6.933164552263301e-06	578.6954582411776
KJ_37_38	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	4451	0.012384369915608	150.0	5.0	Particle-bound	150	6.933164552263301e-06	1786.250682823499
KJ_37_38	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	392	0.0010906926548906	150.0	5.0	Particle-bound	150	6.933164552263301e-06	157.3152702014765
KJ_37_38	Prochlorococcus	Prochlorococcus subclade LLI	54429	0.1514421186557244	150.0	5.0	Particle-bound	150	6.933164552263301e-06	21843.145004583337
KJ_37_38	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	4499	0.0125179241182477	150.0	5.0	Particle-bound	150	6.933164552263301e-06	1805.5137771338887
KJ_37_38	Prochlorococcus	Prochlorococcus subclade LLIV	2087	0.0058068254356041	150.0	5.0	Particle-bound	150	6.933164552263301e-06	837.5432880369885
KJ_37_38	Prochlorococcus	Prochlorococcus subclade LLVII	7605	0.0211599939807232	150.0	5.0	Particle-bound	150	6.933164552263301e-06	3051.9965048017807
KJ_37_38	Prochlorococcus	Prochlorococcus subclade LLVIII	829	0.002306592374756	150.0	5.0	Particle-bound	150	6.933164552263301e-06	332.6896913189552
KJ_37_38	Prochlorococcus	unclassified	5054	0.0140621445862689	150.0	5.0	Particle-bound	150	6.933164552263301e-06	2028.243305097724
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	49	0.0001363365818613	150.0	5.0	Particle-bound	150	6.933164552263301e-06	19.664408775180956
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	147	0.0004090097455839	150.0	5.0	Particle-bound	150	6.933164552263301e-06	58.99322632554287
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1A-II	302	0.0008402785249412	150.0	5.0	Particle-bound	150	6.933164552263301e-06	121.19696836950087
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1A-III	95	0.0002643260260576	150.0	5.0	Particle-bound	150	6.933164552263301e-06	38.12487415595984
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1A-IV	83	0.0002309374753977	150.0	5.0	Particle-bound	150	6.933164552263301e-06	33.30910057836598
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	61	0.0001697251325212	150.0	5.0	Particle-bound	150	6.933164552263301e-06	24.480182352774822
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	145	0.0004034449871406	150.0	5.0	Particle-bound	150	6.933164552263301e-06	58.19059739594629
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1B-HK1	88	0.000244849371506	150.0	5.0	Particle-bound	150	6.933164552263301e-06	35.315672902364625
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1B-I	607	0.0016889041875475	150.0	5.0	Particle-bound	150	6.933164552263301e-06	243.59788013341824
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1B-VII	63	0.0001752898909645	150.0	5.0	Particle-bound	150	6.933164552263301e-06	25.282811282371394
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1B-VIII	49	0.0001363365818613	150.0	5.0	Particle-bound	150	6.933164552263301e-06	19.664408775180956
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.1B-XVI	50	0.0001391189610829	150.0	5.0	Particle-bound	150	6.933164552263301e-06	20.065723239972034
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.2A	320	0.0008903613509311	150.0	5.0	Particle-bound	150	6.933164552263301e-06	128.4206287358989
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.2C	87	0.0002420669922844	150.0	5.0	Particle-bound	150	6.933164552263301e-06	34.91435843757355
KJ_37_38	Synechococcus	Synechococcus subsubclade 5.3	650	0.0018085464940789	150.0	5.0	Particle-bound	150	6.933164552263301e-06	260.8544021198095
KJ_37_38	Synechococcus	unclassified	147	0.0004090097455839	150.0	5.0	Particle-bound	150	6.933164552263301e-06	58.99322632554287
KJ_40_41	Prochlorococcus	Prochlorococcus subclade AMZ-I	572	0.0015915209147894	150.0	1.2	Free-living	150	2.012419630619305e-06	790.8494285059339
KJ_40_41	Prochlorococcus	Prochlorococcus subclade AMZ-II	257	0.0007150714599665	150.0	1.2	Free-living	150	2.012419630619305e-06	355.32920126924165
KJ_40_41	Prochlorococcus	Prochlorococcus subclade AMZ-III	1008	0.0028046382554331	150.0	1.2	Free-living	150	2.012419630619305e-06	1393.6647271573256
KJ_40_41	Prochlorococcus	Prochlorococcus subclade HLI	695	0.0019337535590536	150.0	1.2	Free-living	150	2.012419630619305e-06	960.9097077126522
KJ_40_41	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	5466	0.0152084848255927	150.0	1.2	Free-living	150	2.012419630619305e-06	7557.312895478175
KJ_40_41	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	221	0.0006149058079868	150.0	1.2	Free-living	150	2.012419630619305e-06	305.5554610136495
KJ_40_41	Prochlorococcus	Prochlorococcus subclade LLI	106115	0.2952521711064358	150.0	1.2	Free-living	150	2.012419630619305e-06	146715.0124229182
KJ_40_41	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	7085	0.01971315678546	150.0	1.2	Free-living	150	2.012419630619305e-06	9795.748603085056
KJ_40_41	Prochlorococcus	Prochlorococcus subclade LLIV	2030	0.0056482298199695	150.0	1.2	Free-living	150	2.012419630619305e-06	2806.6859088585343
KJ_40_41	Prochlorococcus	Prochlorococcus subclade LLVII	12148	0.0338003427847239	150.0	1.2	Free-living	150	2.012419630619305e-06	16795.872128479554
KJ_40_41	Prochlorococcus	Prochlorococcus subclade LLVIII	1271	0.0035364039907296	150.0	1.2	Free-living	150	2.012419630619305e-06	1757.2895518025243
KJ_40_41	Prochlorococcus	unclassified	7851	0.0218444592692515	150.0	1.2	Free-living	150	2.012419630619305e-06	10854.823187412981
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	92	0.0002559788883927	150.0	1.2	Free-living	150	2.012419630619305e-06	127.19955843102397
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	147	0.0004090097455839	150.0	1.2	Free-living	150	2.012419630619305e-06	203.24277271039676
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.1A-II	311	0.0008653199379362	150.0	1.2	Free-living	150	2.012419630619305e-06	429.9898116527044
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.1A-III	186	0.0005175225352287	150.0	1.2	Free-living	150	2.012419630619305e-06	257.16432465401704
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.1A-IV	179	0.0004980458806771	150.0	1.2	Free-living	150	2.012419630619305e-06	247.48609738210047
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	50	0.0001391189610829	150.0	1.2	Free-living	150	2.012419630619305e-06	69.13019479942527
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	292	0.0008124547327246	150.0	1.2	Free-living	150	2.012419630619305e-06	403.7203376288741
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.1B-I	347	0.0009654855899159	150.0	1.2	Free-living	150	2.012419630619305e-06	479.76355190829656
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.1B-V	48	0.0001335542026396	150.0	1.2	Free-living	150	2.012419630619305e-06	66.36498700745621
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.1B-VI	99	0.0002754555429443	150.0	1.2	Free-living	150	2.012419630619305e-06	136.87778570294054
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.1B-VII	197	0.0005481287066669	150.0	1.2	Free-living	150	2.012419630619305e-06	272.37296750987167
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.1B-XVI	49	0.0001363365818613	150.0	1.2	Free-living	150	2.012419630619305e-06	67.74759090346559
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.2A	246	0.0006844652885283	150.0	1.2	Free-living	150	2.012419630619305e-06	340.12055841338696
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.2B	184	0.0005119577767854	150.0	1.2	Free-living	150	2.012419630619305e-06	254.39911686204795
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.2C	169	0.0004702220884605	150.0	1.2	Free-living	150	2.012419630619305e-06	233.66005842220548
KJ_40_41	Synechococcus	Synechococcus subsubclade 5.3	636	0.0017695931849756	150.0	1.2	Free-living	150	2.012419630619305e-06	879.336077849242
KJ_40_41	Synechococcus	Synechococcus subsubclade RSCCF101	45	0.0001252070649746	150.0	1.2	Free-living	150	2.012419630619305e-06	62.217175319477775
KJ_40_41	Synechococcus	unclassified	760	0.0021146082084614	150.0	1.2	Free-living	150	2.012419630619305e-06	1050.77896095192
KJ_43_44	Prochlorococcus	Prochlorococcus subclade AMZ-I	7820	0.02175820551338	150.0	0.2	Free-living	150	1.5227263349624449e-06	14288.979584710884
KJ_43_44	Prochlorococcus	Prochlorococcus subclade AMZ-II	4016	0.0111740349541859	150.0	0.2	Free-living	150	1.5227263349624449e-06	7338.176727902644
KJ_43_44	Prochlorococcus	Prochlorococcus subclade AMZ-III	2110	0.0058708201577023	150.0	0.2	Free-living	150	1.5227263349624449e-06	3855.4663585345374
KJ_43_44	Prochlorococcus	Prochlorococcus subclade HLI	12945	0.0360178990243868	150.0	0.2	Free-living	150	1.5227263349624449e-06	23653.5601948955
KJ_43_44	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	123550	0.3437629528360754	150.0	0.2	Free-living	150	1.5227263349624449e-06	225754.91402698675
KJ_43_44	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	4573	0.0127238201806505	150.0	0.2	Free-living	150	1.5227263349624449e-06	8355.946757146161
KJ_43_44	Prochlorococcus	Prochlorococcus subclade LLI	1749865	4.868788016709827	150.0	0.2	Free-living	150	1.5227263349624449e-06	3197414.995012814
KJ_43_44	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	158431	0.4408151224667929	150.0	0.2	Free-living	150	1.5227263349624449e-06	289490.7064687134
KJ_43_44	Prochlorococcus	Prochlorococcus subclade LLIV	18441	0.0513098552266294	150.0	0.2	Free-living	150	1.5227263349624449e-06	33696.04507949543
KJ_43_44	Prochlorococcus	Prochlorococcus subclade LLVII	270884	0.7537020130801089	150.0	0.2	Free-living	150	1.5227263349624449e-06	494968.7910261941
KJ_43_44	Prochlorococcus	Prochlorococcus subclade LLVIII	29345	0.0816489182596085	150.0	0.2	Free-living	150	1.5227263349624449e-06	53620.218147486245
KJ_43_44	Prochlorococcus	unclassified	145480	0.4047805291670761	150.0	0.2	Free-living	150	1.5227263349624449e-06	265826.1828623718
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	281	0.0007818485612864	150.0	0.2	Free-living	150	1.5227263349624449e-06	513.4531027242547
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	992	0.0027601201878865	150.0	0.2	Free-living	150	1.5227263349624449e-06	1812.6173590834844
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	2903	0.0080772468804785	150.0	0.2	Free-living	150	1.5227263349624449e-06	5304.463904656716
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1A-II	2538	0.0070616784645727	150.0	0.2	Free-living	150	1.5227263349624449e-06	4637.523041687502
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1A-III	1421	0.0039537608739786	150.0	0.2	Free-living	150	1.5227263349624449e-06	2596.5012774774873
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1A-IV	1617	0.0044991072014239	150.0	0.2	Free-living	150	1.5227263349624449e-06	2954.639384715745
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	738	0.0020533958655849	150.0	0.2	Free-living	150	1.5227263349624449e-06	1348.499607866533
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	3237	0.0090065615405129	150.0	0.2	Free-living	150	1.5227263349624449e-06	5914.760475154604
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1B-HK1	804	0.0022370328942145	150.0	0.2	Free-living	150	1.5227263349624449e-06	1469.097133773333
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1B-I	3619	0.010069430403187	150.0	0.2	Free-living	150	1.5227263349624449e-06	6612.76433722107
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1B-IX	1021	0.0028408091853147	150.0	0.2	Free-living	150	1.5227263349624449e-06	1865.6071810728636
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1B-V	499	0.0013884072316082	150.0	0.2	Free-living	150	1.5227263349624449e-06	911.7903852647577
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1B-VI	372	0.0010350450704574	150.0	0.2	Free-living	150	1.5227263349624449e-06	679.731509656282
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1B-VII	1054	0.0029326276996294	150.0	0.2	Free-living	150	1.5227263349624449e-06	1925.905944026198
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1B-VIII	903	0.0025124884371588	150.0	0.2	Free-living	150	1.5227263349624449e-06	1649.9934226334672
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.1B-XVI	926	0.002576483159257	150.0	0.2	Free-living	150	1.5227263349624449e-06	1692.0198331767501
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.2A	1897	0.0052781733834887	150.0	0.2	Free-living	150	1.5227263349624449e-06	3466.2652521990276
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.2B	1560	0.0043405115857893	150.0	0.2	Free-living	150	1.5227263349624449e-06	2850.4869759780904
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.2C	2669	0.0074261701426101	150.0	0.2	Free-living	150	1.5227263349624449e-06	4876.890858259999
KJ_43_44	Synechococcus	Synechococcus subsubclade 5.3	946	0.0026321307436902	150.0	0.2	Free-living	150	1.5227263349624449e-06	1728.5645379969844
KJ_43_44	Synechococcus	Synechococcus subsubclade RSCCF101	855	0.0023789342345191	150.0	0.2	Free-living	150	1.5227263349624449e-06	1562.2861310648914
KJ_43_44	Synechococcus	unclassified	4917	0.0136809586329015	150.0	0.2	Free-living	150	1.5227263349624449e-06	8984.515680054168
KJ_46_47	Prochlorococcus	Prochlorococcus subclade AMZ-I	58	0.0001613779948562	300.0	20.0	Particle-bound	300	3.409277011907872e-05	4.7334961134733655
KJ_46_47	Prochlorococcus	Prochlorococcus subclade HLI	3527	0.0098134515147943	300.0	20.0	Particle-bound	300	3.409277011907872e-05	287.8455309004819
KJ_46_47	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	2447	0.0068084819554016	300.0	20.0	Particle-bound	300	3.409277011907872e-05	199.70456878748882
KJ_46_47	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	49	0.0001363365818613	300.0	20.0	Particle-bound	300	3.409277011907872e-05	3.9989880958662383
KJ_46_47	Prochlorococcus	Prochlorococcus subclade LLI	819	0.0022787685825394	300.0	20.0	Particle-bound	300	3.409277011907872e-05	66.8402296023512
KJ_46_47	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	167	0.0004646573300171	300.0	20.0	Particle-bound	300	3.409277011907872e-05	13.62920432672827
KJ_46_47	Prochlorococcus	Prochlorococcus subclade LLIV	881	0.0024512760942823	300.0	20.0	Particle-bound	300	3.409277011907872e-05	71.90017372365223
KJ_46_47	Prochlorococcus	Prochlorococcus subclade LLVII	392	0.0010906926548906	300.0	20.0	Particle-bound	300	3.409277011907872e-05	31.99190476693577
KJ_46_47	Prochlorococcus	unclassified	1527	0.0042486930714746	300.0	20.0	Particle-bound	300	3.409277011907872e-05	124.62152698753512
